T1,T2
323.37,328.04
323.21,327.97
323.06,327.89
322.91,327.81
322.77,327.74
322.63,327.66
322.5,327.58
322.38,327.51
322.26,327.43
322.14,327.36
322.03,327.28
321.92,327.21
321.82,327.14
322.17,326.66
322.5,326.21
322.79,325.81
323.05,325.43
323.28,325.09
323.49,324.77
323.68,324.48
323.84,324.22
323.99,323.97
324.13,323.74
324.24,323.53
324.35,323.33
324.44,323.15
324.52,322.99
324.59,322.83
324.65,322.69
324.71,322.56
324.75,322.43
324.79,322.32
324.83,322.21
324.86,322.11
324.88,322.02
324.9,321.93
324.92,321.85
324.93,321.77
324.94,321.7
324.95,321.63
324.95,321.57
324.95,321.51
324.95,321.45
324.49,321.39
324.04,321.32
323.63,321.24
323.23,321.15
322.85,321.06
322.5,320.95
322.16,320.84
321.83,320.73
321.52,320.62
321.23,320.5
320.95,320.38
320.68,320.25
320.42,320.13
320.18,320.01
319.94,319.88
319.72,319.76
319.5,319.63
319.29,319.51
319.09,319.38
318.9,319.26
318.71,319.14
318.53,319.02
318.36,318.9
318.2,318.78
318.04,318.67
317.88,318.55
317.73,318.44
317.59,318.33
317.45,318.22
317.31,318.12
317.65,318.02
317.96,317.94
318.26,317.87
318.53,317.82
318.79,317.77
319.03,317.74
319.26,317.72
319.47,317.7
319.67,317.69
319.86,317.69
320.04,317.69
320.21,317.7
320.37,317.72
320.52,317.73
320.66,317.76
320.8,317.78
320.93,317.81
321.05,317.84
321.16,317.87
321.27,317.9
321.38,317.94
321.48,317.97
321.57,318.01
321.66,318.05
321.75,318.09
321.83,318.13
321.91,318.17
321.99,318.2
322.06,318.24
322.13,318.28
322.2,318.74
322.29,319.18
322.38,319.59
322.48,319.99
322.58,320.36
322.69,320.72
322.81,321.05
322.92,321.38
323.04,321.68
323.17,321.98
323.29,322.26
323.42,322.53
323.55,322.78
323.68,323.03
323.81,323.27
323.93,323.49
324.06,323.71
324.19,323.92
324.31,324.12
324.44,324.31
324.56,324.5
324.69,324.67
324.81,324.85
324.93,325.01
325.04,325.17
325.16,325.32
325.27,325.47
325.38,325.62
325.49,325.75
325.6,325.89
325.24,326.01
324.91,326.11
324.59,326.2
324.3,326.27
324.03,326.33
323.78,326.37
323.54,326.41
323.31,326.43
323.11,326.45
322.91,326.46
322.72,326.46
322.55,326.46
322.39,326.45
322.23,326.44
322.08,326.42
321.95,326.4
321.81,326.38
321.69,326.36
321.57,326.33
321.46,326.3
321.35,326.27
321.25,326.23
321.16,326.2
321.06,326.16
320.98,326.13
320.89,326.09
320.81,326.05
320.73,326.02
320.66,325.98
320.59,325.94
320.52,325.9
320.46,325.87
320.39,325.83
320.33,325.79
320.27,325.76
320.22,325.72
320.16,325.69
320.11,325.65
320.06,325.62
320.01,325.58
319.97,325.55
319.92,325.52
319.88,325.48
319.84,325.45
319.8,325.42
319.76,325.39
319.72,325.36
319.68,325.33
319.65,325.3
319.61,325.27
319.58,325.25
319.55,325.22
319.51,325.19
319.48,325.17
319.45,325.14
319.42,325.12
319.4,325.09
319.37,325.07
319.34,325.05
319.32,325.02
319.75,324.59
320.15,324.2
320.51,323.84
320.84,323.51
321.14,323.21
321.41,322.94
321.66,322.69
321.89,322.46
322.1,322.26
322.29,322.07
322.46,321.9
322.62,321.74
322.76,321.6
322.89,321.47
323.01,321.35
323.12,321.25
323.22,321.15
323.31,321.06
323.39,320.98
323.47,320.9
323.53,320.84
323.6,320.77
323.65,320.72
323.71,320.67
323.75,320.62
323.8,320.58
323.84,320.54
323.87,320.5
323.9,320.47
323.93,320.44
323.5,320.83
323.11,321.18
322.75,321.49
322.41,321.78
322.11,322.04
321.83,322.28
321.58,322.5
321.35,322.69
321.13,322.87
320.94,323.03
320.76,323.17
320.59,323.3
320.44,323.42
320.3,323.52
320.18,323.62
320.06,323.71
319.95,323.78
319.85,323.85
319.76,323.92
319.67,323.97
319.6,324.02
319.52,324.07
319.46,324.11
319.4,324.14
319.34,324.18
319.29,324.21
319.24,324.23
319.19,324.25
319.15,324.27
319.11,324.29
319.54,323.89
319.92,323.53
320.28,323.2
320.6,322.91
320.89,322.63
321.16,322.39
321.41,322.16
321.64,321.96
321.84,321.78
322.03,321.61
322.21,321.46
322.36,321.32
322.51,321.19
322.64,321.08
322.76,320.97
322.88,320.88
322.98,320.8
323.07,320.72
323.16,320.65
323.24,320.59
323.31,320.53
323.37,320.48
323.44,320.43
323.49,320.39
323.54,320.35
323.59,320.32
323.63,320.29
323.67,320.26
323.71,320.24
323.74,320.22
323.32,320.61
322.93,320.97
322.57,321.29
322.24,321.58
321.94,321.85
321.67,322.09
321.42,322.31
321.19,322.51
320.98,322.7
320.79,322.86
320.61,323.01
320.45,323.14
320.3,323.27
320.17,323.38
320.04,323.48
319.93,323.57
319.82,323.65
319.73,323.72
319.64,323.79
319.56,323.85
319.48,323.9
319.41,323.95
319.35,324
319.29,324.04
319.23,324.07
319.18,324.1
319.14,324.13
319.1,324.16
319.06,324.18
319.02,324.2
318.98,323.8
318.93,323.42
318.87,323.06
318.8,322.72
318.73,322.4
318.65,322.09
318.56,321.8
318.47,321.52
318.38,321.26
318.28,321.01
318.19,320.77
318.09,320.54
317.99,320.32
317.88,320.11
317.78,319.91
317.68,319.72
317.58,319.54
317.47,319.36
317.37,319.19
317.27,319.03
317.17,318.87
317.07,318.72
316.97,318.57
316.87,318.43
316.77,318.3
316.68,318.17
316.59,318.04
316.49,317.92
316.4,317.8
316.31,317.69
316.69,317.59
317.05,317.5
317.38,317.43
317.69,317.38
317.98,317.33
318.26,317.3
318.52,317.28
318.76,317.26
318.99,317.26
319.2,317.26
319.41,317.27
319.6,317.28
319.78,317.3
319.95,317.32
320.12,317.35
320.27,317.38
320.42,317.41
320.56,317.45
320.69,317.49
320.81,317.53
320.93,317.57
321.05,317.61
321.16,317.66
321.26,317.7
321.36,317.75
321.45,317.79
321.55,317.84
321.63,317.89
321.72,317.93
321.8,317.98
321.87,318.03
321.95,318.07
322.02,318.12
322.09,318.16
322.15,318.21
322.21,318.25
322.28,318.3
322.33,318.34
322.39,318.38
322.45,318.43
322.5,318.47
322.55,318.51
322.6,318.55
322.65,318.59
322.69,318.63
322.74,318.66
322.78,318.7
322.82,318.74
322.86,318.77
322.9,318.81
322.94,318.84
322.98,318.88
323.01,318.91
323.05,318.94
323.08,318.97
323.11,319
323.14,319.03
323.17,319.06
323.2,319.09
323.23,319.12
323.27,319.56
323.31,319.98
323.37,320.38
323.43,320.76
323.51,321.12
323.59,321.46
323.67,321.79
323.76,322.09
323.86,322.39
323.95,322.66
324.05,322.93
324.16,323.18
324.26,323.43
324.37,323.66
324.48,323.88
324.59,324.09
324.69,324.29
324.8,324.49
324.91,324.67
325.02,324.85
325.13,325.02
325.23,325.19
325.34,325.35
325.44,325.5
325.54,325.65
325.64,325.79
325.74,325.92
325.84,326.05
325.94,326.18
326.03,326.3
325.65,326
325.29,325.69
324.93,325.4
324.59,325.11
324.26,324.82
323.93,324.55
323.62,324.27
323.32,324.01
323.03,323.75
322.74,323.5
322.47,323.25
322.2,323.01
321.94,322.77
321.69,322.54
321.44,322.32
321.21,322.1
320.98,321.89
320.75,321.68
320.54,321.47
320.32,321.28
320.12,321.08
319.92,320.9
319.73,320.71
319.54,320.53
319.35,320.36
319.18,320.19
319,320.02
318.83,319.86
318.67,319.7
318.51,319.55
318.36,319.82
318.23,320.07
318.11,320.3
318.01,320.52
317.92,320.72
317.84,320.9
317.77,321.08
317.71,321.24
317.66,321.39
317.62,321.53
317.58,321.66
317.55,321.78
317.52,321.89
317.5,322
317.48,322.1
317.47,322.19
317.46,322.28
317.46,322.36
317.45,322.44
317.45,322.51
317.45,322.58
317.46,322.65
317.46,322.71
317.47,322.77
317.48,322.82
317.49,322.87
317.5,322.92
317.51,322.97
317.53,323.01
317.54,323.05
318.01,322.68
318.45,322.35
318.85,322.04
319.22,321.77
319.56,321.52
319.87,321.3
320.16,321.1
320.42,320.92
320.66,320.75
320.89,320.61
321.1,320.48
321.29,320.36
321.47,320.26
321.63,320.17
321.78,320.08
321.93,320.01
322.06,319.95
322.18,319.89
322.29,319.84
322.39,319.8
322.49,319.76
322.58,319.73
322.67,319.7
322.74,319.67
322.82,319.65
322.88,319.64
322.95,319.62
323.01,319.61
323.06,319.61
323.12,319.6
322.71,320.01
322.33,320.38
321.99,320.72
321.68,321.03
321.4,321.31
321.14,321.57
320.9,321.8
320.69,322.01
320.49,322.21
320.31,322.39
320.15,322.55
320,322.7
319.86,322.83
319.74,322.95
319.62,323.07
319.52,323.17
319.43,323.26
319.34,323.34
319.26,323.42
319.19,323.49
319.12,323.56
319.06,323.61
319.01,323.67
318.96,323.72
318.91,323.76
318.87,323.8
318.84,323.84
318.8,323.87
318.77,323.9
318.74,323.93
318.71,323.53
318.66,323.16
318.61,322.81
318.55,322.48
318.48,322.16
318.41,321.86
318.33,321.58
318.25,321.31
318.16,321.05
318.07,320.8
317.98,320.57
317.88,320.35
317.79,320.13
317.69,319.93
317.59,319.73
317.5,319.55
317.4,319.37
317.3,319.19
317.2,319.03
317.11,318.87
317.01,318.72
316.91,318.57
316.82,318.43
316.72,318.29
316.63,318.16
316.54,318.03
316.45,317.91
316.36,317.79
316.27,317.68
316.19,317.57
316.1,317.46
316.02,317.36
315.94,317.26
315.86,317.16
315.78,317.07
315.71,316.98
315.63,316.89
315.56,316.81
315.48,316.72
315.41,316.64
315.35,316.57
315.28,316.49
315.21,316.42
315.15,316.35
315.08,316.28
315.02,316.21
314.96,316.15
314.9,316.08
314.85,316.02
314.79,315.96
314.74,315.9
314.68,315.85
314.63,315.79
314.58,315.74
314.53,315.69
314.48,315.64
314.44,315.59
314.39,315.54
314.34,315.49
314.3,315.45
314.73,315.83
315.15,316.21
315.56,316.57
315.95,316.93
316.33,317.28
316.7,317.62
317.07,317.95
317.42,318.28
317.76,318.59
318.09,318.9
318.41,319.21
318.73,319.5
319.03,319.79
319.33,320.07
319.61,320.34
319.89,320.6
320.16,320.86
320.43,321.12
320.69,321.36
320.94,321.6
321.18,321.84
321.41,322.06
321.64,322.29
321.87,322.5
322.08,322.71
322.29,322.92
322.5,323.12
322.7,323.31
322.89,323.5
323.08,323.68
322.79,323.44
322.51,323.19
322.24,322.96
321.98,322.73
321.72,322.5
321.47,322.28
321.23,322.06
321,321.85
320.77,321.65
320.56,321.45
320.34,321.25
320.13,321.06
319.93,320.87
319.74,320.69
319.55,320.51
319.36,320.34
319.19,320.17
319.01,320.01
318.84,319.85
318.68,319.69
318.52,319.54
318.36,319.39
318.21,319.25
318.06,319.1
317.92,318.97
317.78,318.83
317.65,318.7
317.51,318.57
317.39,318.45
317.26,318.33
318.19,318.65
319.09,318.98
319.94,319.31
320.75,319.66
321.53,320.01
322.27,320.36
322.98,320.71
323.66,321.07
324.31,321.43
324.93,321.79
325.53,322.14
326.11,322.5
326.66,322.85
327.19,323.2
327.7,323.55
328.19,323.89
328.66,324.23
329.11,324.56
329.55,324.89
329.97,325.22
330.37,325.54
330.76,325.85
331.14,326.16
331.5,326.46
331.85,326.76
332.19,327.05
332.52,327.33
332.84,327.61
333.14,327.88
333.44,328.15
333.26,328.4
333.1,328.63
332.96,328.84
332.83,329.03
332.72,329.21
332.62,329.38
332.53,329.53
332.45,329.67
332.38,329.79
332.32,329.91
332.27,330.02
332.22,330.12
332.18,330.21
332.15,330.3
332.12,330.38
332.09,330.45
332.07,330.52
332.05,330.58
332.04,330.64
332.03,330.7
332.02,330.75
332.01,330.8
332.01,330.84
332,330.88
332,330.92
332,330.96
332,330.99
332,331.02
332.01,331.05
332.01,331.08
332.02,331.53
332.05,331.95
332.09,332.34
332.14,332.71
332.19,333.06
332.26,333.39
332.33,333.71
332.41,334
332.5,334.28
332.59,334.55
332.68,334.8
332.77,335.04
332.87,335.26
332.97,335.48
333.07,335.68
333.17,335.88
333.27,336.07
333.37,336.25
333.47,336.42
333.58,336.58
333.68,336.74
333.78,336.89
333.87,337.03
333.97,337.17
334.07,337.31
334.16,337.43
334.26,337.56
334.35,337.67
334.44,337.79
334.53,337.9
334.61,338
334.7,338.11
334.78,338.2
334.86,338.3
334.94,338.39
335.02,338.48
335.1,338.56
335.17,338.65
335.24,338.73
335.31,338.8
335.38,338.88
335.45,338.95
335.52,339.02
335.58,339.09
335.64,339.15
335.7,339.22
335.76,339.28
335.82,339.34
335.88,339.4
335.93,339.45
335.98,339.51
336.04,339.56
336.09,339.61
336.13,339.66
336.18,339.71
336.23,339.75
336.27,339.8
336.32,339.84
336.36,339.88
336.4,339.93
336.9,339.56
337.35,339.23
337.76,338.93
338.14,338.67
338.48,338.45
338.8,338.24
339.08,338.06
339.35,337.9
339.58,337.77
339.8,337.64
340.01,337.54
340.19,337.45
340.36,337.36
340.52,337.3
340.66,337.24
340.79,337.19
340.91,337.14
341.03,337.11
341.13,337.08
341.23,337.06
341.32,337.04
341.4,337.02
341.48,337.01
341.55,337
341.61,337
341.68,337
341.73,337
341.79,337
341.84,337.01
341.89,337.01
341.93,337.02
341.97,337.03
342.01,337.04
342.05,337.05
342.09,337.06
342.12,337.07
342.15,337.08
342.18,337.09
342.21,337.11
342.24,337.12
342.26,337.13
342.29,337.15
342.31,337.16
342.33,337.17
342.36,337.19
342.38,337.2
342.4,337.21
342.41,337.22
342.43,337.24
342.45,337.25
342.47,337.26
342.48,337.27
342.5,337.29
342.51,337.3
342.53,337.31
342.54,337.32
342.55,337.33
342.56,337.34
342.58,337.35
342.59,337.36
342.14,337.36
341.71,337.35
341.32,337.32
340.94,337.28
340.6,337.23
340.27,337.17
339.96,337.1
339.67,337.02
339.39,336.94
339.13,336.86
338.88,336.77
338.65,336.68
338.43,336.58
338.22,336.49
338.01,336.39
337.82,336.29
337.64,336.19
337.46,336.09
337.3,336
337.14,335.9
336.98,335.8
336.84,335.7
336.7,335.61
336.56,335.51
336.43,335.42
336.31,335.33
336.19,335.24
336.07,335.15
335.96,335.06
335.85,334.98
335.75,334.89
335.65,334.81
335.55,334.73
335.46,334.65
335.37,334.58
335.28,334.5
335.2,334.43
335.12,334.36
335.04,334.29
334.96,334.22
334.89,334.15
334.82,334.08
334.75,334.02
334.68,333.96
334.62,333.9
334.55,333.84
334.49,333.78
334.43,333.73
334.38,333.67
334.32,333.62
334.27,333.57
334.22,333.52
334.17,333.47
334.12,333.42
334.07,333.38
334.02,333.33
333.98,333.29
333.93,333.25
333.89,333.2
333.85,333.16
333.81,333.13
333.77,333.09
333.73,333.05
333.7,333.01
333.66,332.98
333.63,332.95
333.6,332.91
333.56,332.88
333.53,332.85
333.5,332.82
333.47,332.79
333.44,332.76
333.41,332.73
333.39,332.71
333.36,332.68
333.33,332.65
333.31,332.63
333.29,332.6
333.26,332.58
333.24,332.56
333.22,332.54
333.2,332.51
333.17,332.49
333.15,332.47
333.13,332.45
333.11,332.43
333.1,332.41
333.08,332.4
333.06,332.38
333.04,332.36
333.5,332.77
333.94,333.17
334.37,333.56
334.78,333.94
335.18,334.31
335.57,334.67
335.95,335.03
336.31,335.37
336.66,335.7
337.01,336.03
337.34,336.35
337.66,336.65
337.97,336.95
338.27,337.24
338.57,337.53
338.85,337.8
339.13,338.07
339.39,338.33
339.65,338.59
339.9,338.83
340.15,339.07
340.38,339.31
340.61,339.53
340.84,339.75
341.05,339.97
341.26,340.17
341.46,340.38
341.66,340.57
341.85,340.76
342.04,340.95
341.75,341.12
341.49,341.27
341.26,341.4
341.04,341.51
340.84,341.61
340.66,341.69
340.49,341.77
340.33,341.83
340.19,341.88
340.06,341.93
339.94,341.96
339.82,341.99
339.72,342.02
339.62,342.04
339.53,342.05
339.45,342.06
339.37,342.07
339.3,342.07
339.23,342.08
339.17,342.07
339.11,342.07
339.05,342.06
339,342.06
338.95,342.05
338.91,342.04
338.86,342.03
338.82,342.02
338.78,342.01
338.74,341.99
338.71,341.98
338.68,341.97
338.64,341.95
338.61,341.94
338.59,341.92
338.56,341.91
338.53,341.9
338.51,341.88
338.48,341.87
338.46,341.85
338.44,341.84
338.42,341.83
338.4,341.81
338.38,341.8
338.36,341.79
338.34,341.77
338.32,341.76
338.31,341.75
338.29,341.74
338.28,341.72
338.26,341.71
338.25,341.7
338.23,341.69
338.22,341.68
338.21,341.67
338.19,341.66
338.18,341.65
338.17,341.64
338.16,341.63
338.15,341.62
338.14,341.61
338.13,341.6
338.12,341.59
338.11,341.58
338.1,341.57
338.09,341.56
338.08,341.56
338.07,341.55
338.06,341.54
338.06,341.53
338.05,341.53
338.04,341.52
338.03,341.51
338.03,341.51
338.02,341.5
338.01,341.49
338.01,341.49
338,341.48
338,341.48
337.99,341.47
337.98,341.47
337.98,341.46
337.97,341.46
337.97,341.45
337.96,341.45
337.96,341.44
337.95,341.44
337.95,341.43
337.94,341.43
337.94,341.42
337.94,341.42
338.39,341.01
338.8,340.64
339.17,340.3
339.5,340
339.81,339.74
340.08,339.5
340.33,339.28
340.55,339.09
340.75,338.92
340.94,338.76
341.11,338.63
341.26,338.5
341.39,338.39
341.52,338.3
341.63,338.21
341.74,338.13
341.83,338.06
341.91,338
341.99,337.95
342.06,337.9
342.13,337.86
342.18,337.82
342.24,337.79
342.29,337.76
342.33,337.73
342.37,337.71
342.41,337.69
342.44,337.67
342.47,337.66
342.5,337.65
342.07,338.04
341.69,338.4
341.33,338.72
341.02,339.01
340.73,339.27
340.47,339.5
340.24,339.71
340.03,339.9
339.84,340.06
339.66,340.21
339.51,340.35
339.36,340.47
339.24,340.58
339.12,340.67
339.01,340.76
338.92,340.83
338.83,340.9
338.75,340.96
338.68,341.02
338.61,341.06
338.55,341.11
338.5,341.14
338.45,341.18
338.4,341.21
338.36,341.23
338.32,341.26
338.29,341.28
338.26,341.29
338.23,341.31
338.2,341.32
338.18,341.33
338.16,341.34
338.14,341.35
338.12,341.36
338.1,341.37
338.08,341.37
338.07,341.38
338.05,341.38
338.04,341.38
338.03,341.38
338.02,341.39
338.01,341.39
338,341.39
337.99,341.39
337.98,341.39
337.97,341.39
337.96,341.39
337.96,341.39
337.95,341.39
337.94,341.38
337.94,341.38
337.93,341.38
337.93,341.38
337.92,341.38
337.92,341.38
337.91,341.38
337.91,341.37
337.91,341.37
337.9,341.37
337.9,341.37
338.35,340.96
338.76,340.59
339.13,340.26
339.47,339.96
339.77,339.69
340.05,339.46
340.29,339.24
340.52,339.05
340.72,338.88
340.91,338.73
341.08,338.59
341.23,338.47
341.37,338.36
341.49,338.27
341.61,338.18
341.71,338.1
341.8,338.03
341.89,337.97
341.97,337.92
342.04,337.87
342.1,337.83
342.16,337.79
342.22,337.76
342.26,337.73
342.31,337.71
342.35,337.69
342.39,337.67
342.42,337.65
342.46,337.64
342.49,337.63
342.52,338.03
342.57,338.42
342.62,338.78
342.69,339.12
342.76,339.44
342.84,339.74
342.93,340.03
343.02,340.3
343.11,340.55
343.21,340.8
343.3,341.03
343.4,341.25
343.5,341.45
343.61,341.65
343.71,341.84
343.81,342.02
343.91,342.2
344.01,342.36
344.12,342.52
344.21,342.67
344.31,342.82
344.41,342.96
344.51,343.09
344.6,343.22
344.69,343.34
344.78,343.46
344.87,343.58
344.96,343.69
345.05,343.79
345.13,343.89
344.74,343.57
344.36,343.25
344,342.93
343.65,342.63
343.31,342.33
342.99,342.04
342.67,341.75
342.37,341.48
342.07,341.21
341.79,340.94
341.51,340.69
341.24,340.44
340.99,340.2
340.74,339.96
340.49,339.73
340.26,339.51
340.03,339.29
339.81,339.08
339.6,338.87
339.39,338.67
339.19,338.48
338.99,338.29
338.8,338.1
338.62,337.92
338.44,337.75
338.27,337.58
338.1,337.42
337.94,337.26
337.78,337.1
337.63,336.95
337.95,337.23
338.27,337.5
338.57,337.77
338.86,338.03
339.14,338.29
339.42,338.53
339.68,338.78
339.94,339.01
340.19,339.24
340.43,339.46
340.66,339.68
340.88,339.89
341.1,340.1
341.31,340.3
341.52,340.5
341.71,340.69
341.91,340.87
342.09,341.05
342.27,341.22
342.45,341.39
342.62,341.56
342.78,341.72
342.94,341.88
343.09,342.03
343.24,342.17
343.39,342.32
343.53,342.45
343.66,342.59
343.79,342.72
343.92,342.85
343.58,342.96
343.27,343.06
342.98,343.13
342.71,343.2
342.46,343.24
342.23,343.28
342.02,343.31
341.82,343.32
341.63,343.33
341.46,343.33
341.3,343.33
341.15,343.32
341.01,343.3
340.87,343.28
340.75,343.26
340.63,343.23
340.52,343.2
340.41,343.17
340.31,343.14
