U1,U2,T1,T2
38,70,335.1,337.41
38,70,335.03,337.36
38,70,334.97,337.3
38,70,334.91,337.25
38,70,334.85,337.2
38,70,334.79,337.15
38,70,334.73,337.1
38,70,334.68,337.05
38,70,334.63,337.01
38,70,334.57,336.96
38,70,334.53,336.92
38,70,334.48,336.87
38,70,334.43,336.83
38,70,334.39,336.79
38,70,334.34,336.75
38,70,334.3,336.71
38,70,334.26,336.67
38,70,334.22,336.64
38,70,334.18,336.6
38,70,334.15,336.57
38,70,334.11,336.53
38,70,334.07,336.5
38,70,334.04,336.47
38,70,334.01,336.44
62,40,333.98,336.41
62,40,334.4,335.97
62,40,334.79,335.57
62,40,335.13,335.21
62,40,335.45,334.89
62,40,335.73,334.59
62,40,335.99,334.32
62,40,336.22,334.08
62,40,336.42,333.87
62,40,336.61,333.67
62,40,336.78,333.49
62,40,336.93,333.33
62,40,337.07,333.18
62,40,337.19,333.05
62,40,337.3,332.92
62,40,337.4,332.82
62,40,337.49,332.72
62,40,337.58,332.63
62,40,337.65,332.54
62,40,337.71,332.47
62,40,337.77,332.4
62,40,337.83,332.34
62,40,337.87,332.29
62,40,337.92,332.24
62,40,337.96,332.19
62,40,337.99,332.15
62,40,338.02,332.11
62,40,338.05,332.07
62,40,338.07,332.04
62,40,338.1,332.01
62,70,338.12,331.99
62,70,338.14,332.38
62,70,338.18,332.75
62,70,338.22,333.1
62,70,338.28,333.43
62,70,338.34,333.74
62,70,338.41,334.04
62,70,338.49,334.32
62,70,338.57,334.58
62,70,338.65,334.83
62,70,338.73,335.07
62,70,338.82,335.29
62,70,338.91,335.51
62,70,339.01,335.71
62,70,339.1,335.91
62,70,339.19,336.09
62,70,339.29,336.27
62,70,339.38,336.44
62,70,339.48,336.6
62,70,339.57,336.76
62,70,339.66,336.91
62,70,339.76,337.05
62,70,339.85,337.19
62,70,339.94,337.32
62,70,340.02,337.44
62,70,340.11,337.57
62,70,340.2,337.68
62,70,340.28,337.79
62,70,340.37,337.9
62,70,340.45,338.01
62,70,340.53,338.11
62,70,340.6,338.2
62,70,340.68,338.3
62,70,340.75,338.39
62,70,340.83,338.48
62,70,340.9,338.56
62,70,340.97,338.64
62,70,341.04,338.72
62,70,341.1,338.8
62,70,341.17,338.87
62,70,341.23,338.94
62,70,341.29,339.01
62,70,341.35,339.08
62,70,341.41,339.14
62,70,341.47,339.2
62,70,341.52,339.26
62,70,341.58,339.32
62,70,341.63,339.38
62,70,341.68,339.43
62,70,341.73,339.49
62,70,341.78,339.54
62,70,341.82,339.59
62,70,341.87,339.64
62,70,341.91,339.68
62,70,341.96,339.73
62,70,342,339.77
62,70,342.04,339.82
62,70,342.08,339.86
62,70,342.12,339.9
62,70,342.15,339.94
62,70,342.19,339.97
62,70,342.22,340.01
62,70,342.26,340.05
62,70,342.29,340.08
62,70,342.32,340.11
62,70,342.35,340.15
62,70,342.39,340.18
62,70,342.41,340.21
62,70,342.44,340.24
62,70,342.47,340.27
62,70,342.5,340.29
62,70,342.52,340.32
62,70,342.55,340.35
62,70,342.57,340.37
62,70,342.6,340.4
62,70,342.62,340.42
62,70,342.64,340.45
62,70,342.67,340.47
62,70,342.69,340.49
62,70,342.71,340.51
62,70,342.73,340.53
62,70,342.75,340.55
62,70,342.77,340.57
62,70,342.79,340.59
62,70,342.8,340.61
62,70,342.82,340.63
62,70,342.84,340.64
62,70,342.85,340.66
62,70,342.87,340.68
62,70,342.89,340.69
38,40,342.9,340.71
38,40,342.44,340.3
38,40,342,339.89
38,40,341.57,339.5
38,40,341.16,339.12
38,40,340.76,338.75
38,40,340.37,338.39
38,40,340,338.03
38,40,339.64,337.69
38,40,339.29,337.36
38,40,338.95,337.03
38,40,338.62,336.71
38,40,338.3,336.4
38,40,337.99,336.1
38,40,337.69,335.81
38,40,337.39,335.53
38,40,337.11,335.25
38,40,336.84,334.98
38,40,336.57,334.72
38,40,336.31,334.47
38,40,336.06,334.22
38,40,335.82,333.98
38,40,335.59,333.75
38,40,335.36,333.52
38,40,335.13,333.3
38,40,334.92,333.08
38,40,334.71,332.87
38,40,334.51,332.67
38,40,334.31,332.47
38,40,334.12,332.28
38,70,333.93,332.09
38,70,333.76,332.33
38,70,333.6,332.55
38,70,333.46,332.75
38,70,333.34,332.93
38,70,333.23,333.09
38,70,333.13,333.24
38,70,333.05,333.38
38,70,332.97,333.51
38,70,332.91,333.63
38,70,332.85,333.74
38,70,332.79,333.84
38,70,332.75,333.93
38,70,332.71,334.01
38,70,332.68,334.09
38,70,332.65,334.16
38,70,332.62,334.23
38,70,332.6,334.29
38,70,332.58,334.35
38,70,332.57,334.4
38,70,332.55,334.45
38,70,332.54,334.49
38,70,332.54,334.54
38,70,332.53,334.58
38,70,332.53,334.61
38,70,332.52,334.65
38,70,332.52,334.68
38,70,332.52,334.71
38,70,332.52,334.74
38,70,332.53,334.76
62,70,332.53,334.79
62,70,333,334.82
62,70,333.44,334.87
62,70,333.85,334.92
62,70,334.24,334.99
62,70,334.61,335.07
62,70,334.96,335.15
62,70,335.29,335.24
62,70,335.6,335.34
62,70,335.9,335.44
62,70,336.18,335.54
62,70,336.45,335.65
62,70,336.7,335.76
62,70,336.94,335.87
62,70,337.17,335.99
62,70,337.39,336.1
62,70,337.6,336.22
62,70,337.8,336.33
62,70,337.99,336.44
62,70,338.17,336.56
62,70,338.35,336.67
62,70,338.52,336.78
62,70,338.68,336.89
62,70,338.83,337
62,70,338.98,337.11
62,70,339.12,337.22
62,70,339.26,337.32
62,70,339.39,337.42
62,70,339.52,337.52
62,70,339.64,337.62
38,40,339.76,337.72
38,40,339.4,337.39
38,40,339.06,337.06
38,40,338.72,336.75
38,40,338.4,336.44
38,40,338.08,336.14
38,40,337.78,335.85
38,40,337.48,335.57
38,40,337.19,335.29
38,40,336.92,335.02
38,40,336.65,334.76
38,40,336.38,334.51
38,40,336.13,334.26
38,40,335.89,334.02
38,40,335.65,333.79
38,40,335.42,333.56
38,40,335.19,333.34
38,40,334.97,333.12
38,40,334.76,332.91
38,40,334.56,332.71
38,40,334.36,332.51
38,40,334.16,332.32
38,40,333.98,332.13
38,40,333.79,331.95
38,40,333.62,331.77
38,40,333.44,331.6
38,40,333.28,331.43
38,40,333.11,331.27
38,40,332.96,331.11
38,40,332.8,330.95
62,40,332.65,330.8
62,40,332.97,330.67
62,40,333.27,330.55
62,40,333.54,330.45
62,40,333.8,330.36
62,40,334.03,330.29
62,40,334.25,330.23
62,40,334.45,330.18
62,40,334.64,330.14
62,40,334.82,330.11
62,40,334.98,330.09
62,40,335.13,330.07
62,40,335.28,330.06
62,40,335.41,330.06
62,40,335.54,330.06
62,40,335.65,330.06
62,40,335.76,330.07
62,40,335.87,330.08
62,40,335.96,330.1
62,40,336.05,330.12
62,40,336.14,330.13
62,40,336.22,330.16
62,40,336.3,330.18
62,40,336.37,330.2
62,40,336.44,330.23
62,40,336.51,330.25
62,40,336.57,330.28
62,40,336.63,330.3
62,40,336.69,330.33
62,40,336.74,330.36
62,40,336.79,330.39
62,40,336.84,330.42
62,40,336.89,330.44
62,40,336.93,330.47
62,40,336.97,330.5
62,40,337.02,330.53
62,40,337.05,330.55
62,40,337.09,330.58
62,40,337.13,330.61
62,40,337.16,330.63
62,40,337.2,330.66
62,40,337.23,330.68
62,40,337.26,330.71
62,40,337.29,330.73
62,40,337.32,330.76
62,40,337.35,330.78
62,40,337.37,330.8
62,40,337.4,330.83
62,40,337.42,330.85
62,40,337.45,330.87
62,40,337.47,330.89
62,40,337.49,330.91
62,40,337.52,330.93
62,40,337.54,330.95
62,40,337.56,330.97
62,40,337.58,330.99
62,40,337.6,331.01
62,40,337.61,331.03
62,40,337.63,331.04
62,40,337.65,331.06
38,70,337.67,331.08
38,70,337.22,331.5
38,70,336.83,331.89
38,70,336.46,332.24
38,70,336.14,332.55
38,70,335.84,332.83
38,70,335.57,333.09
38,70,335.33,333.32
38,70,335.11,333.53
38,70,334.91,333.72
38,70,334.73,333.89
38,70,334.57,334.04
38,70,334.42,334.18
38,70,334.29,334.3
38,70,334.16,334.42
38,70,334.05,334.52
38,70,333.95,334.61
38,70,333.86,334.69
38,70,333.78,334.77
38,70,333.71,334.83
38,70,333.64,334.89
38,70,333.58,334.95
38,70,333.52,335
38,70,333.47,335.04
38,70,333.42,335.08
38,70,333.38,335.11
38,70,333.34,335.15
38,70,333.31,335.17
38,70,333.28,335.2
38,70,333.25,335.22
62,70,333.22,335.24
62,70,333.66,335.27
62,70,334.08,335.31
62,70,334.47,335.36
62,70,334.83,335.42
62,70,335.18,335.49
62,70,335.51,335.57
62,70,335.82,335.65
62,70,336.11,335.74
62,70,336.39,335.83
62,70,336.65,335.93
62,70,336.9,336.03
62,70,337.14,336.13
62,70,337.37,336.24
62,70,337.58,336.34
62,70,337.79,336.45
62,70,337.98,336.55
62,70,338.17,336.66
62,70,338.35,336.77
62,70,338.52,336.87
62,70,338.68,336.98
62,70,338.84,337.08
62,70,338.99,337.18
62,70,339.14,337.29
62,70,339.28,337.39
62,70,339.41,337.48
62,70,339.54,337.58
62,70,339.66,337.68
62,70,339.78,337.77
62,70,339.89,337.86
38,40,340,337.95
38,40,339.64,337.62
38,40,339.28,337.29
38,40,338.94,336.96
38,40,338.61,336.65
38,40,338.29,336.35
38,40,337.98,336.05
38,40,337.68,335.76
38,40,337.38,335.48
38,40,337.1,335.21
38,40,336.82,334.94
38,40,336.56,334.68
38,40,336.3,334.43
38,40,336.05,334.18
38,40,335.81,333.94
38,40,335.57,333.71
38,40,335.34,333.49
38,40,335.12,333.27
38,40,334.9,333.05
38,40,334.69,332.85
38,40,334.49,332.64
38,40,334.29,332.45
38,40,334.1,332.26
38,40,333.92,332.07
38,40,333.73,331.89
38,40,333.56,331.71
38,40,333.39,331.54
38,40,333.22,331.38
38,40,333.06,331.22
38,40,332.91,331.06
38,40,332.75,330.91
38,40,332.61,330.76
38,40,332.46,330.61
38,40,332.32,330.47
38,40,332.19,330.34
38,40,332.06,330.2
38,40,331.93,330.07
38,40,331.81,329.95
38,40,331.68,329.83
38,40,331.57,329.71
38,40,331.45,329.59
38,40,331.34,329.48
38,40,331.24,329.37
38,40,331.13,329.27
38,40,331.03,329.16
38,40,330.93,329.06
38,40,330.83,328.97
38,40,330.74,328.87
38,40,330.65,328.78
38,40,330.56,328.69
38,40,330.48,328.6
38,40,330.39,328.52
38,40,330.31,328.43
38,40,330.23,328.35
38,40,330.16,328.28
38,40,330.08,328.2
38,40,330.01,328.13
38,40,329.94,328.06
38,40,329.87,327.99
38,40,329.8,327.92
62,40,329.74,327.85
62,40,330.14,327.8
62,40,330.52,327.76
62,40,330.87,327.73
62,40,331.2,327.72
62,40,331.51,327.72
62,40,331.8,327.73
62,40,332.07,327.75
62,40,332.33,327.78
62,40,332.57,327.81
62,40,332.8,327.85
62,40,333.02,327.9
62,40,333.22,327.95
62,40,333.41,328
62,40,333.6,328.06
62,40,333.77,328.12
62,40,333.93,328.18
62,40,334.09,328.24
62,40,334.24,328.31
62,40,334.38,328.37
62,40,334.51,328.44
62,40,334.64,328.51
62,40,334.76,328.58
62,40,334.88,328.64
62,40,334.99,328.71
62,40,335.1,328.78
62,40,335.2,328.85
62,40,335.3,328.91
62,40,335.4,328.98
62,40,335.49,329.04
62,40,335.57,329.11
62,40,335.66,329.17
62,40,335.74,329.23
62,40,335.82,329.3
62,40,335.89,329.36
62,40,335.96,329.42
62,40,336.03,329.47
62,40,336.1,329.53
62,40,336.16,329.59
62,40,336.23,329.64
62,40,336.29,329.69
62,40,336.34,329.75
62,40,336.4,329.8
62,40,336.45,329.85
62,40,336.51,329.9
62,40,336.56,329.95
62,40,336.61,329.99
62,40,336.65,330.04
62,40,336.7,330.08
62,40,336.75,330.12
62,40,336.79,330.17
62,40,336.83,330.21
62,40,336.87,330.25
62,40,336.91,330.29
62,40,336.95,330.33
62,40,336.99,330.36
62,40,337.02,330.4
62,40,337.06,330.43
62,40,337.09,330.47
62,40,337.12,330.5
62,40,337.15,330.53
62,40,337.19,330.56
62,40,337.22,330.6
62,40,337.24,330.62
62,40,337.27,330.65
62,40,337.3,330.68
62,40,337.33,330.71
62,40,337.35,330.74
62,40,337.38,330.76
62,40,337.4,330.79
62,40,337.42,330.81
62,40,337.45,330.84
62,40,337.47,330.86
62,40,337.49,330.88
62,40,337.51,330.9
62,40,337.53,330.92
62,40,337.55,330.95
62,40,337.57,330.97
62,40,337.59,330.99
62,40,337.61,331
62,40,337.63,331.02
62,40,337.64,331.04
62,40,337.66,331.06
62,40,337.67,331.07
62,40,337.69,331.09
62,40,337.71,331.11
62,40,337.72,331.12
62,40,337.73,331.14
62,40,337.75,331.15
62,40,337.76,331.17
38,70,337.77,331.18
38,70,337.33,331.6
38,70,336.93,331.99
38,70,336.56,332.33
38,70,336.23,332.64
38,70,335.93,332.93
38,70,335.66,333.18
38,70,335.42,333.41
38,70,335.2,333.61
38,70,334.99,333.8
38,70,334.81,333.97
38,70,334.65,334.12
38,70,334.5,334.25
38,70,334.36,334.38
38,70,334.24,334.49
38,70,334.12,334.59
38,70,334.02,334.68
38,70,333.93,334.76
38,70,333.84,334.83
38,70,333.77,334.89
58,50,333.7,334.95
58,50,334.02,334.73
58,50,334.31,334.54
58,50,334.58,334.36
58,50,334.82,334.21
58,50,335.05,334.08
58,50,335.25,333.96
58,50,335.44,333.85
58,50,335.61,333.76
58,50,335.77,333.68
82,50,335.92,333.61
82,50,336.52,333.55
82,50,337.08,333.53
82,50,337.6,333.52
82,50,338.1,333.53
82,50,338.55,333.56
82,50,338.99,333.6
82,50,339.39,333.65
82,50,339.77,333.72
82,50,340.13,333.79
82,50,340.47,333.87
82,50,340.79,333.96
82,50,341.09,334.06
82,50,341.38,334.16
82,50,341.65,334.26
82,50,341.9,334.37
82,50,342.14,334.48
82,50,342.38,334.59
82,50,342.59,334.7
82,50,342.8,334.81
82,50,343,334.93
82,50,343.19,335.04
82,50,343.37,335.15
82,50,343.55,335.27
82,50,343.71,335.38
82,50,343.87,335.49
82,50,344.02,335.6
82,50,344.17,335.71
82,50,344.31,335.81
82,50,344.44,335.92
82,20,344.57,336.02
82,20,344.69,335.71
82,20,344.79,335.42
82,20,344.87,335.14
82,20,344.93,334.89
82,20,344.99,334.66
82,20,345.03,334.44
82,20,345.06,334.24
82,20,345.09,334.06
82,20,345.1,333.88
82,20,345.11,333.72
82,20,345.11,333.56
82,20,345.11,333.42
82,20,345.1,333.29
82,20,345.09,333.16
82,20,345.08,333.04
82,20,345.06,332.93
82,20,345.04,332.82
82,20,345.02,332.72
82,20,344.99,332.62
82,20,344.97,332.53
82,20,344.94,332.45
82,20,344.91,332.37
82,20,344.88,332.29
82,20,344.85,332.22
82,20,344.82,332.15
82,20,344.79,332.08
82,20,344.76,332.01
82,20,344.73,331.95
82,20,344.7,331.89
82,20,344.67,331.84
82,20,344.64,331.78
82,20,344.61,331.73
82,20,344.58,331.68
82,20,344.55,331.64
82,20,344.52,331.59
82,20,344.49,331.55
82,20,344.46,331.5
82,20,344.44,331.46
82,20,344.41,331.42
82,20,344.38,331.39
82,20,344.36,331.35
82,20,344.33,331.31
82,20,344.31,331.28
82,20,344.28,331.25
82,20,344.26,331.21
82,20,344.23,331.18
82,20,344.21,331.15
82,20,344.19,331.12
82,20,344.17,331.1
82,20,344.14,331.07
82,20,344.12,331.04
82,20,344.1,331.02
82,20,344.08,330.99
82,20,344.06,330.97
82,20,344.04,330.95
82,20,344.03,330.92
82,20,344.01,330.9
82,20,343.99,330.88
82,20,343.97,330.86
58,50,343.96,330.84
58,50,343.48,331.23
58,50,343.06,331.58
58,50,342.67,331.9
58,50,342.31,332.18
58,50,341.99,332.43
58,50,341.7,332.65
58,50,341.43,332.85
58,50,341.19,333.03
58,50,340.97,333.19
58,50,340.77,333.33
58,50,340.59,333.45
58,50,340.42,333.56
58,50,340.27,333.66
58,50,340.13,333.75
58,50,340,333.82
58,50,339.89,333.89
58,50,339.78,333.95
58,50,339.68,334
58,50,339.59,334.04
58,50,339.51,334.08
58,50,339.43,334.12
58,50,339.36,334.15
58,50,339.3,334.17
58,50,339.24,334.19
58,50,339.18,334.21
58,50,339.13,334.22
58,50,339.08,334.23
58,50,339.04,334.24
58,50,339,334.25
58,20,338.96,334.26
58,20,338.92,333.84
58,20,338.86,333.45
58,20,338.8,333.08
58,20,338.73,332.73
58,20,338.65,332.41
58,20,338.56,332.09
58,20,338.47,331.8
58,20,338.38,331.52
58,20,338.28,331.25
58,20,338.18,331
58,20,338.08,330.76
58,20,337.98,330.53
58,20,337.88,330.31
58,20,337.77,330.1
58,20,337.67,329.89
58,20,337.56,329.7
58,20,337.46,329.52
58,20,337.35,329.34
58,20,337.25,329.17
58,20,337.15,329.01
58,20,337.05,328.85
58,20,336.95,328.7
58,20,336.85,328.55
58,20,336.75,328.41
58,20,336.66,328.28
58,20,336.57,328.15
58,20,336.47,328.02
58,20,336.38,327.9
58,20,336.3,327.78
58,20,336.21,327.67
58,20,336.12,327.56
58,20,336.04,327.45
58,20,335.96,327.35
58,20,335.88,327.25
58,20,335.8,327.16
58,20,335.73,327.06
58,20,335.65,326.97
58,20,335.58,326.89
58,20,335.51,326.8
58,20,335.44,326.72
58,20,335.38,326.64
58,20,335.31,326.57
58,20,335.25,326.49
58,20,335.19,326.42
58,20,335.13,326.35
58,20,335.07,326.28
58,20,335.01,326.22
58,20,334.95,326.15
58,20,334.9,326.09
58,20,334.85,326.03
58,20,334.79,325.97
58,20,334.74,325.91
58,20,334.7,325.86
58,20,334.65,325.8
58,20,334.6,325.75
58,20,334.56,325.7
58,20,334.51,325.65
58,20,334.47,325.61
58,20,334.43,325.56
82,20,334.39,325.51
82,20,334.81,325.48
82,20,335.21,325.46
82,20,335.58,325.46
82,20,335.93,325.46
82,20,336.26,325.48
82,20,336.57,325.51
82,20,336.86,325.55
82,20,337.13,325.6
82,20,337.39,325.65
82,20,337.63,325.71
82,20,337.86,325.78
82,20,338.07,325.84
82,20,338.28,325.92
82,20,338.47,325.99
82,20,338.65,326.07
82,20,338.83,326.14
82,20,338.99,326.22
82,20,339.15,326.31
82,20,339.3,326.39
82,20,339.44,326.47
82,20,339.58,326.55
82,20,339.71,326.63
82,20,339.83,326.72
82,20,339.95,326.8
82,20,340.07,326.88
82,20,340.18,326.96
82,20,340.28,327.04
82,20,340.38,327.12
82,20,340.48,327.19
82,50,340.57,327.27
82,50,340.67,327.76
82,50,340.77,328.23
82,50,340.89,328.67
82,50,341.01,329.09
82,50,341.13,329.49
82,50,341.27,329.87
82,50,341.4,330.24
82,50,341.54,330.58
82,50,341.68,330.91
82,50,341.82,331.22
82,50,341.97,331.52
82,50,342.11,331.81
82,50,342.25,332.08
82,50,342.4,332.35
82,50,342.54,332.6
82,50,342.68,332.84
82,50,342.82,333.07
82,50,342.96,333.29
82,50,343.1,333.51
82,50,343.24,333.71
82,50,343.37,333.91
82,50,343.5,334.1
82,50,343.63,334.28
82,50,343.76,334.46
82,50,343.88,334.63
82,50,344,334.79
82,50,344.12,334.95
82,50,344.24,335.1
82,50,344.36,335.25
58,50,344.47,335.39
58,50,344.11,335.52
58,50,343.79,335.63
58,50,343.48,335.72
58,50,343.21,335.79
58,50,342.95,335.85
58,50,342.71,335.9
58,50,342.49,335.93
58,50,342.28,335.95
58,50,342.09,335.97
58,50,341.91,335.98
58,50,341.74,335.98
58,50,341.59,335.97
58,50,341.44,335.96
58,50,341.3,335.94
58,50,341.17,335.92
58,50,341.05,335.9
58,50,340.94,335.88
58,50,340.83,335.85
58,50,340.73,335.82
58,50,340.63,335.79
58,50,340.54,335.75
58,50,340.45,335.72
58,50,340.37,335.68
58,50,340.3,335.65
58,50,340.22,335.61
58,50,340.15,335.58
58,50,340.08,335.54
58,50,340.02,335.5
58,50,339.96,335.46
82,50,339.9,335.43
82,50,340.31,335.4
82,50,340.69,335.39
82,50,341.05,335.39
82,50,341.38,335.41
82,50,341.69,335.43
82,50,341.98,335.47
82,50,342.26,335.51
82,50,342.52,335.56
82,50,342.76,335.62
82,50,342.99,335.68
82,50,343.21,335.75
82,50,343.41,335.82
82,50,343.6,335.89
82,50,343.79,335.96
82,50,343.96,336.04
82,50,344.12,336.12
82,50,344.28,336.2
82,50,344.43,336.28
82,50,344.57,336.36
82,50,344.71,336.44
82,50,344.84,336.52
82,50,344.96,336.6
82,50,345.08,336.68
82,50,345.19,336.76
82,50,345.3,336.84
82,50,345.4,336.92
82,50,345.5,336.99
82,50,345.6,337.07
82,50,345.69,337.14
82,50,345.78,337.21
82,50,345.86,337.28
82,50,345.94,337.35
82,50,346.02,337.42
82,50,346.1,337.49
82,50,346.17,337.55
82,50,346.24,337.62
82,50,346.31,337.68
82,50,346.37,337.74
82,50,346.43,337.8
82,50,346.5,337.86
82,50,346.55,337.91
82,50,346.61,337.97
82,50,346.67,338.02
82,50,346.72,338.08
82,50,346.77,338.13
82,50,346.82,338.18
82,50,346.87,338.22
82,50,346.91,338.27
82,50,346.96,338.32
82,50,347,338.36
82,50,347.04,338.4
82,50,347.09,338.45
82,50,347.13,338.49
82,50,347.16,338.53
82,50,347.2,338.57
82,50,347.24,338.6
82,50,347.27,338.64
82,50,347.31,338.68
82,50,347.34,338.71
82,50,347.37,338.74
82,50,347.4,338.78
82,50,347.43,338.81
82,50,347.46,338.84
82,50,347.49,338.87
82,50,347.51,338.9
82,50,347.54,338.92
82,50,347.57,338.95
82,50,347.59,338.98
82,50,347.62,339
82,50,347.64,339.03
82,50,347.66,339.05
82,50,347.68,339.08
82,50,347.7,339.1
82,50,347.73,339.12
82,50,347.75,339.14
82,50,347.76,339.16
82,50,347.78,339.18
82,50,347.8,339.2
82,50,347.82,339.22
82,50,347.84,339.24
82,50,347.85,339.26
82,50,347.87,339.28
82,50,347.89,339.29
82,50,347.9,339.31
82,50,347.92,339.33
82,50,347.93,339.34
82,50,347.94,339.36
82,50,347.96,339.37
82,50,347.97,339.39
82,20,347.98,339.4
82,20,347.99,339
82,20,347.98,338.62
82,20,347.96,338.26
82,20,347.92,337.93
82,20,347.88,337.62
82,20,347.83,337.32
82,20,347.77,337.04
82,20,347.71,336.78
82,20,347.64,336.53
82,20,347.57,336.3
82,20,347.5,336.07
82,20,347.42,335.86
82,20,347.34,335.66
82,20,347.26,335.47
82,20,347.18,335.28
82,20,347.1,335.11
82,20,347.01,334.94
82,20,346.93,334.78
82,20,346.85,334.63
82,20,346.76,334.48
82,20,346.68,334.34
82,20,346.6,334.21
82,20,346.52,334.08
82,20,346.44,333.96
82,20,346.37,333.84
82,20,346.29,333.72
82,20,346.21,333.61
82,20,346.14,333.51
82,20,346.07,333.4
58,20,345.99,333.3
58,20,345.46,333.2
58,20,344.96,333.08
58,20,344.49,332.95
58,20,344.04,332.82
58,20,343.62,332.67
58,20,343.22,332.52
58,20,342.85,332.36
58,20,342.49,332.2
58,20,342.15,332.04
58,20,341.83,331.87
58,20,341.52,331.71
58,20,341.23,331.54
58,20,340.95,331.37
58,20,340.68,331.2
58,20,340.43,331.04
58,20,340.18,330.87
58,20,339.95,330.71
58,20,339.73,330.54
58,20,339.51,330.38
58,20,339.31,330.22
58,20,339.11,330.07
58,20,338.92,329.92
58,20,338.73,329.77
58,20,338.56,329.62
58,20,338.39,329.47
58,20,338.22,329.33
58,20,338.06,329.19
58,20,337.91,329.05
58,20,337.76,328.92
58,50,337.62,328.79
58,50,337.49,329.08
58,50,337.38,329.35
58,50,337.28,329.6
58,50,337.2,329.83
58,50,337.13,330.04
58,50,337.07,330.24
58,50,337.02,330.43
58,50,336.98,330.6
58,50,336.95,330.76
58,50,336.93,330.91
58,50,336.91,331.04
58,50,336.9,331.17
58,50,336.89,331.3
58,50,336.89,331.41
58,50,336.89,331.52
58,50,336.89,331.62
58,50,336.9,331.71
58,50,336.91,331.8
58,50,336.92,331.89
58,50,336.94,331.97
58,50,336.96,332.04
58,50,336.97,332.11
58,50,336.99,332.18
58,50,337.01,332.24
58,50,337.03,332.3
58,50,337.06,332.36
58,50,337.08,332.41
58,50,337.1,332.47
58,50,337.12,332.52
58,50,337.15,332.56
58,50,337.17,332.61
58,50,337.19,332.65
58,50,337.22,332.69
58,50,337.24,332.73
58,50,337.26,332.77
58,50,337.29,332.81
58,50,337.31,332.84
58,50,337.33,332.88
58,50,337.35,332.91
58,50,337.37,332.94
58,50,337.4,332.97
58,50,337.42,333
58,50,337.44,333.03
58,50,337.46,333.05
58,50,337.48,333.08
58,50,337.5,333.11
58,50,337.52,333.13
58,50,337.53,333.15
58,50,337.55,333.18
58,50,337.57,333.2
58,50,337.59,333.22
58,50,337.61,333.24
58,50,337.62,333.26
58,50,337.64,333.28
58,50,337.65,333.3
58,50,337.67,333.31
58,50,337.69,333.33
58,50,337.7,333.35
58,50,337.71,333.36
58,50,337.73,333.38
58,50,337.74,333.39
58,50,337.76,333.41
58,50,337.77,333.42
58,50,337.78,333.44
58,50,337.79,333.45
58,50,337.8,333.46
58,50,337.82,333.48
58,50,337.83,333.49
58,50,337.84,333.5
58,50,337.85,333.51
58,50,337.86,333.52
58,50,337.87,333.53
58,50,337.88,333.54
58,50,337.89,333.55
58,50,337.9,333.56
58,50,337.91,333.57
58,50,337.92,333.58
58,50,337.92,333.59
58,50,337.93,333.6
58,50,337.94,333.61
58,50,337.95,333.62
58,50,337.96,333.63
58,50,337.96,333.63
58,50,337.97,333.64
58,50,337.98,333.65
58,50,337.98,333.66
58,50,337.99,333.66
58,50,338,333.67
58,50,338,333.68
82,20,338.01,333.68
82,20,338.47,333.28
82,20,338.89,332.92
82,20,339.27,332.59
82,20,339.62,332.3
82,20,339.93,332.04
82,20,340.22,331.8
82,20,340.48,331.59
82,20,340.71,331.4
82,20,340.93,331.23
82,20,341.12,331.08
82,20,341.3,330.95
82,20,341.46,330.82
82,20,341.61,330.72
82,20,341.74,330.62
82,20,341.86,330.54
82,20,341.97,330.46
82,20,342.07,330.39
82,20,342.17,330.33
82,20,342.25,330.28
82,20,342.33,330.23
82,20,342.4,330.19
82,20,342.46,330.16
82,20,342.52,330.13
82,20,342.58,330.1
82,20,342.63,330.08
82,20,342.67,330.06
82,20,342.72,330.04
82,20,342.76,330.02
82,20,342.79,330.01
58,20,342.83,330
58,20,342.39,329.98
58,20,341.99,329.95
58,20,341.61,329.91
58,20,341.25,329.85
58,20,340.91,329.79
58,20,340.6,329.71
58,20,340.3,329.63
58,20,340.02,329.55
58,20,339.75,329.46
58,20,339.5,329.36
58,20,339.26,329.27
58,20,339.03,329.17
58,20,338.82,329.07
58,20,338.61,328.96
58,20,338.42,328.86
58,20,338.23,328.76
58,20,338.06,328.65
58,20,337.89,328.55
58,20,337.72,328.44
58,20,337.57,328.34
58,20,337.42,328.24
58,20,337.28,328.13
58,20,337.14,328.03
58,20,337.01,327.93
58,20,336.88,327.84
58,20,336.76,327.74
58,20,336.64,327.65
58,20,336.53,327.55
58,20,336.42,327.46
82,50,336.32,327.37
82,50,336.69,327.71
82,50,337.05,328.04
82,50,337.39,328.37
82,50,337.73,328.68
82,50,338.05,328.99
82,50,338.36,329.3
82,50,338.67,329.59
82,50,338.96,329.88
82,50,339.24,330.16
82,50,339.52,330.43
82,50,339.79,330.7
82,50,340.04,330.96
82,50,340.29,331.21
82,50,340.54,331.46
82,50,340.77,331.7
82,50,341,331.93
82,50,341.22,332.16
82,50,341.43,332.38
82,50,341.64,332.59
82,50,341.84,332.8
82,50,342.03,333.01
82,50,342.22,333.21
82,50,342.41,333.4
82,50,342.58,333.58
82,50,342.76,333.77
82,50,342.92,333.94
82,50,343.08,334.12
82,50,343.24,334.28
82,50,343.39,334.45
58,50,343.54,334.6
58,50,343.22,334.75
58,50,342.93,334.87
58,50,342.66,334.98
58,50,342.41,335.07
