H1,H2,H3,H4
19.056,17.338,7.7398,5.9368
19.052,17.162,7.4567,5.7943
18.764,17.071,7.2258,5.8026
18.994,17.324,7.4857,5.8978
18.875,17.164,7.3523,5.8537
19.047,17.523,7.4382,6.0397
18.828,17.479,7.2491,6.0007
18.967,17.868,7.7377,6.2883
19.213,18.089,7.9804,6.367
19.008,17.868,7.7845,6.1352
19.167,17.99,8.0056,6.3537
19.091,18.003,7.859,6.1845
18.99,17.746,7.6073,6.1227
19.221,17.92,7.8772,6.112
19.416,18.056,8.0789,6.4517
19.556,18.331,8.5027,6.6238
19.832,18.535,8.718,6.9125
19.975,18.264,8.3943,6.7094
19.667,18.013,8.3583,6.3477
19.536,17.547,8.2716,6.2067
19.256,17.221,7.965,6.1292
19.042,16.885,7.6514,6.0336
19.269,17.229,7.702,6.2875
18.912,17.05,7.2604,6.0523
18.735,17.066,7.1838,5.8416
18.424,16.741,7.1829,5.8009
18.438,16.999,7.3092,5.9943
18.279,16.885,7.1878,6.0127
18.631,16.995,7.5012,6.0805
19.012,17.218,7.6344,6.1511
19.176,17.506,7.9494,6.262
18.908,17.509,7.6114,6.102
19.273,17.697,7.6368,6.2694
19.396,17.889,7.8513,6.5729
19.696,18.211,8.0244,6.6706
19.889,18.439,8.3667,6.6901
19.618,17.974,8.2189,6.395
19.504,17.886,7.9337,6.3462
19.75,18.148,8.2833,6.5416
19.916,18.346,8.359,6.514
19.756,18.115,8.0281,6.3516
19.469,17.961,7.8304,6.0798
19.165,17.825,7.7758,5.7656
19.515,17.912,7.9207,6.0025
19.645,18.11,8.1279,6.0921
19.343,17.738,7.9141,6.0269
19.117,17.395,7.711,5.7531
19.256,17.607,8.0525,5.9392
19.497,17.862,8.1857,6.1409
19.715,17.995,8.3168,6.1921
19.356,17.769,8.1553,5.9934
19.756,17.905,8.4082,6.22
19.514,17.673,8.0553,6.0288
19.784,17.797,8.2795,6.335
19.566,17.539,8.0975,6.3011
19.847,17.726,8.4563,6.5797
20.078,17.98,8.9107,6.6556
19.936,17.703,8.5468,6.452
20.322,17.939,8.653,6.7604
20.019,17.83,8.4165,6.6954
20.222,17.978,8.5428,6.712
20.072,17.727,8.2505,6.5405
20.186,17.986,8.452,6.7515
20.319,18.288,8.7566,6.8436
20.052,18.245,8.5016,6.8047
19.849,18.147,8.1848,6.6145
19.531,18.089,7.9629,6.1801
19.509,17.843,7.7509,6.1965
19.285,17.674,7.5551,6.1412
19.059,17.561,7.3263,5.9582
19.378,17.837,7.7617,6.2416
19.186,17.696,7.5385,6.1756
18.801,17.72,7.5446,5.9958
18.48,17.419,7.4476,6.0485
18.324,17.075,7.3233,5.9757
18.13,16.997,7.1679,5.8611
17.807,16.792,7.1943,5.7247
18.061,17.006,7.5427,6.0118
17.871,16.851,7.3889,6.0904
18.371,17.283,7.4667,6.3549
18.575,17.676,7.6192,6.5895
18.778,17.766,7.9464,6.8091
18.978,18.003,8.1231,6.819
19.155,18.313,8.2419,6.796
19.064,18.015,8.0336,6.6613
19.098,17.831,7.6942,6.4565
19.461,17.997,7.9965,6.5236
19.714,18.104,8.2577,6.5939
19.843,18.326,8.5688,6.737
19.982,18.609,8.7614,6.7327
20.179,18.716,8.933,6.9207
19.943,18.512,8.5879,6.7055
19.72,18.361,8.1901,6.4141
19.363,18.164,8.0815,6.1168
19.632,18.225,8.2639,6.5097
19.998,18.506,8.4063,6.6927
20.227,18.891,8.3803,6.7787
20.374,18.901,8.6807,6.8787
20.189,18.894,8.2712,6.6611
20.26,19.043,8.4422,6.6877
20.088,18.801,8.1647,6.5648
20.458,19.091,8.3437,6.6953
20.514,19.319,8.553,6.8865
20.68,19.378,8.7456,7.0438
20.834,19.656,8.8771,7.1985
20.564,19.235,8.5954,6.9894
20.593,19.222,8.9621,6.9948
20.923,19.448,9.0124,7.2184
20.648,19.263,8.6433,6.9069
21.005,19.348,8.74,7.0071
21.209,19.498,8.946,7.1214
21.409,19.463,9.071,7.1907
21.159,19.164,8.7528,6.9554
20.768,18.983,8.4526,6.7075
20.548,18.673,8.063,6.5927
20.274,18.422,7.8437,6.4039
20.314,18.778,7.8913,6.6118
20.428,18.775,8.122,6.7002
20.511,18.971,8.2776,6.8736
20.24,18.864,7.9819,6.7135
19.897,18.728,7.8754,6.4322
20.226,18.853,8.1127,6.6796
19.916,18.713,7.9713,6.3957
19.676,18.658,7.8331,6.332
19.737,18.744,8.1559,6.4959
19.878,18.852,8.238,6.5515
19.635,18.602,8.0964,6.382
19.946,18.733,8.3246,6.5529
20.079,18.915,8.6848,6.7284
20.258,18.884,8.8114,6.8654
20.165,18.612,8.5228,6.7041
20.377,18.98,8.7328,6.8228
20.577,19.298,8.9434,6.9498
20.429,19.123,8.4854,6.8218
20.529,19.382,8.4991,6.9263
20.243,19.034,7.9398,6.5579
19.94,18.68,7.7765,6.4821
20.24,18.893,8.2592,6.6883
19.802,18.816,7.9005,6.6782
19.833,18.928,8.1528,6.7591
19.647,18.643,7.9256,6.5042
19.327,18.521,7.6526,6.3486
19.574,18.737,7.8897,6.4319
19.894,18.787,8.1717,6.6491
19.587,18.525,7.9562,6.4282
19.352,18.344,7.7445,6.2025
19.473,18.533,8.0011,6.3622
19.231,18.144,7.6689,6.1619
19.169,17.837,7.4637,6.143
18.855,17.772,7.341,6.1042
19.102,17.813,7.5976,6.4144
18.782,17.567,7.6152,6.119
18.603,17.333,7.2778,6.0882
18.345,17.096,7.3127,5.9762
18.284,17.03,7.1724,5.9227
18.407,17.378,7.4011,6.1444
18.152,17.404,7.4684,5.9848
18.388,17.645,7.7835,6.1923
18.241,17.432,7.5546,5.9689
18.536,17.547,7.6416,6.2412
18.412,17.347,7.3206,6.0302
18.37,17.189,7.2041,5.9171
18.496,17.451,7.4078,6.1375
18.896,17.722,7.631,6.3328
18.661,17.372,7.5152,6.2372
18.408,17.185,7.3013,6.0144
18.781,17.555,7.6575,6.2713
19.002,17.691,8.0277,6.441
19.305,18.004,8.2323,6.5535
19.199,17.834,8.1684,6.5388
18.899,17.738,7.9447,6.2968
18.965,17.61,7.7576,6.1533
18.652,17.338,7.4768,5.9837
18.554,17.088,7.4255,5.9488
18.266,16.79,7.3019,5.7648
18.633,16.966,7.5755,6.0212
18.388,16.87,7.4837,6.0169
18.626,17.138,7.7058,6.2032
18.398,17.02,7.5849,6.1443
18.503,17.395,7.7878,6.3582
18.351,17.084,7.4428,6.2131
18.65,17.394,7.6648,6.2333
18.954,17.625,7.8645,6.3597
18.71,17.457,7.5909,6.1812
19.061,17.904,7.8402,6.2317
19.245,18.143,8.1038,6.3346
19.483,18.361,8.3396,6.5614
19.799,18.49,8.5788,6.7541
20.04,18.633,8.755,6.615
19.747,18.388,8.2979,6.5821
19.767,18.242,8.237,6.3781
19.38,17.964,7.974,6.0931
19.211,17.723,7.6585,6.0911
19.099,17.423,7.5095,6.0911
18.784,17.345,7.1954,5.8454
18.662,17.278,7.0775,5.5914
18.839,17.389,7.3672,5.8507
18.662,17.074,7.2186,5.7012
18.524,16.844,7.0771,5.6604
18.846,17.233,7.3944,5.8578
18.756,17.336,7.5061,6.1492
18.952,17.614,7.7973,6.4723
19.298,17.892,8.0894,6.7079
19.166,17.735,7.9141,6.4535
19.29,18.106,8.22,6.623
19.574,18.309,8.5031,6.68
19.814,18.406,8.7758,6.6008
20.023,18.344,8.8782,6.7421
20.326,18.588,9.098,6.8074
20.5,18.626,9.1438,6.9558
20.296,18.39,8.7066,6.6498
20.188,18.262,8.4777,6.4363
20.315,18.683,8.6725,6.494
20.118,18.467,8.4669,6.3288
20.302,18.568,8.7388,6.6394
20.524,18.668,8.8986,6.6572
20.691,18.64,9.0256,6.9488
20.5,18.434,8.6144,6.7498
20.026,18.387,8.2375,6.5375
20.205,18.504,8.4318,6.6571
20.382,18.637,8.3885,6.5642
20.692,18.633,8.7247,6.6823
20.963,18.711,8.9479,6.8178
21.057,18.949,9.2252,6.7681
20.769,18.659,8.7425,6.5199
20.916,18.915,8.8012,6.8274
20.667,18.585,8.5004,6.5203
20.477,18.39,8.1169,6.3367
20.177,18.147,7.8505,6.3021
20.293,18.53,7.9678,6.6335
20.295,18.744,8.1273,6.7825
19.894,18.52,7.7511,6.5412
20.099,18.827,8.0048,6.5636
19.909,18.584,7.8076,6.3534
20.037,18.72,8.0419,6.3958
20.146,18.684,8.206,6.4632
20.448,18.844,8.2623,6.4094
20.713,19.004,8.4481,6.6667
20.281,18.871,8.2054,6.4833
19.94,18.534,8.0338,6.0829
19.737,18.322,7.7815,6.0241
19.904,18.634,8.051,6.3697
20.106,18.534,8.1136,6.5832
19.787,18.225,7.8746,6.1672
19.897,18.452,8.0615,6.5066
19.686,18.304,7.8964,6.3589
19.265,17.966,7.6467,6.314
19.081,17.664,7.427,6.1841
18.818,17.587,7.3452,6.0514
19.039,17.938,7.3897,6.0775
19.241,18.109,7.6512,6.3632
19.548,18.405,7.895,6.6321
19.359,18.109,7.6259,6.4093
19.557,18.312,7.7451,6.5909
19.736,18.257,7.8534,6.6965
19.501,17.918,7.4923,6.4564
19.678,18.114,7.82,6.689
19.491,17.962,7.3831,6.625
19.266,17.848,7.1782,6.4194
19.063,17.626,7.0436,6.2476
19.084,17.869,7.5143,6.5565
19.328,18.159,7.5972,6.7132
19.606,18.381,7.9083,6.8203
19.478,18.206,7.8194,6.7605
19.731,18.425,8.0698,6.7449
19.907,18.876,8.0632,6.9286
19.739,18.603,7.9504,6.6915
19.324,18.376,7.7743,6.5761
19.408,18.684,8.1406,6.6617
19.156,18.408,7.8822,6.4846
18.999,18.165,7.6711,6.2626
18.737,17.977,7.3525,6.1007
19.097,18.169,7.584,6.1676
19.25,18.23,7.8885,6.2649
18.889,17.988,7.7002,6.1473
18.987,18.135,7.8726,6.511
19.262,18.447,8.1096,6.8206
19.073,18.341,7.9178,6.5785
18.835,18.112,7.5291,6.4362
18.955,18.523,7.7274,6.5712
18.614,18.254,7.5659,6.2352
18.838,18.421,7.8526,6.3587
18.529,18.218,7.7084,6.2462
18.363,18.002,7.4291,6.0361
18.661,18.256,7.81,6.3305
19.061,18.528,8.2029,6.4151
18.902,18.538,7.8914,6.1893
19.078,18.734,8.1286,6.3215
18.924,18.382,7.9394,6.3252
18.779,18.28,7.7907,6.1664
19.114,18.355,7.8484,6.3275
18.926,18.143,7.6235,6.116
19.283,18.329,7.918,6.2203
19.137,17.986,7.7365,6.095
19.168,17.673,7.4641,5.9841
18.891,17.469,7.2574,6.0084
18.726,17.396,7.2542,5.8077
18.906,17.501,7.588,6.1627
18.712,17.402,7.2875,6.1168
19.096,17.498,7.4213,6.2996
18.757,17.427,7.2609,6.1888
18.444,17.214,7.0138,5.9139
18.188,17.163,6.7841,5.8326
18.257,17.345,7.2223,5.9954
18.028,17.162,7.0522,5.9353
17.799,16.773,6.9901,5.936
17.432,16.611,6.9675,5.7803
17.159,16.605,6.915,5.7027
17.478,16.764,7.2074,5.8932
17.684,17.003,7.6899,5.8816
18.013,17.205,7.8498,6.1747
17.966,17.066,7.5461,6.0789
17.904,17.049,7.2769,5.889
17.746,16.838,7.1788,5.7218
17.577,16.524,7.2045,5.6357
17.906,16.879,7.585,5.8926
18.37,17.112,7.6692,6.1239
18.137,17.054,7.454,5.8578
18.017,16.857,7.3414,5.7852
18.388,17.046,7.7424,5.9781
18.644,17.286,8.0963,6.0753
18.991,17.469,8.3515,6.1626
18.846,17.542,8.1646,6.2356
19.268,17.729,8.2461,6.3518
19.435,18.037,8.4237,6.4729
19.235,17.815,7.9146,6.2497
19.664,18.11,8.1893,6.2571
19.934,18.318,8.3172,6.2428
20.209,18.488,8.5229,6.5387
20.057,18.337,8.2125,6.0864
20.101,18.438,8.3554,6.4306
19.831,18.231,8.108,6.4455
20.041,18.459,8.4363,6.676
19.886,18.288,8.0687,6.5843
20.097,18.498,8.3439,6.8067
20.179,18.79,8.3505,6.8889
20.059,18.616,8.0571,6.6725
19.886,18.212,7.8658,6.5657
20.126,18.248,8.0181,6.7027
19.754,18.011,7.9015,6.4365
19.457,17.817,7.7559,6.4311
19.449,18.165,8.0339,6.5024
19.514,18.396,8.3106,6.7736
19.271,18.046,7.9917,6.7025
18.968,17.792,7.7442,6.2537
18.785,17.489,7.5668,6.2628
18.481,17.515,7.2932,5.9166
18.315,17.01,7.1079,5.9277
18.055,16.885,7.0704,5.786
18.42,17.164,7.3606,5.9923
18.17,17.061,7.1736,5.8449
18.571,17.193,7.5414,6.1974
18.486,16.897,7.3039,6.2647
18.158,16.838,7.302,6.2469
18.511,17.206,7.5455,6.4125
18.406,17.145,7.1055,6.2769
18.582,17.216,7.4248,6.442
18.332,16.973,7.4114,6.3215
18.519,17.181,7.8893,6.2815
18.87,17.403,8.0352,6.5876
19.123,17.626,8.3135,6.9121
19.415,17.946,8.5229,6.9916
19.528,18.242,8.6434,6.9813
19.438,18.268,8.3556,6.6886
19.188,18.017,8.0423,6.5002
18.987,17.751,7.7271,6.2791
18.742,17.606,7.5702,6.2286
18.89,17.929,7.8329,6.2521
18.731,17.689,7.6668,6.1531
18.567,17.622,7.3488,5.9798
18.393,17.402,7.019,5.8979
18.068,17.137,6.9903,5.8183
17.606,17.093,7.0558,5.9651
18.005,17.377,7.3085,6.1354
18.317,17.651,7.7789,6.2776
18.349,17.791,7.7533,6.5104
18.703,17.925,8.0994,6.6079
18.555,17.802,7.9871,6.3689
18.963,18.067,8.308,6.6114
19.362,18.216,8.4274,6.5926
19.601,18.55,8.6544,6.7438
19.635,18.547,8.4534,6.5612
19.43,18.365,8.2383,6.4402
19.697,18.595,8.4475,6.6437
19.995,18.739,8.4992,6.7545
20.317,18.884,8.9041,6.8535
20.431,19.05,8.8858,6.9106
20.286,18.792,8.5197,6.802
20.377,19.059,8.6619,7.0694
20.708,19.338,8.5839,7.0916
20.898,19.695,8.6723,7.1348
20.652,19.559,8.2782,7.0633
20.438,19.29,7.8548,6.8285
20.584,19.549,8.1348,6.8503
20.69,19.568,8.34,6.9361
20.215,19.137,7.9065,6.6472
20.452,19.213,8.245,6.7829
20.092,18.862,8.1379,6.5047
20.206,18.872,8.4897,6.6479
20.457,19.064,8.6965,6.8329
20.713,19.319,8.7714,6.96
20.459,19.118,8.3192,6.7622
20.244,18.859,8.1538,6.4483
20.46,19.083,8.2887,6.3916
20.536,19.351,8.4539,6.4042
20.166,19.04,8.2431,6.2162
20.365,19.097,8.4721,6.4689
20.056,18.714,8.0364,6.2326
20.029,18.778,8.1063,6.4764
19.689,18.392,7.9677,6.2821
19.278,18.053,7.7651,6.2342
18.901,17.692,7.5035,6.1384
18.647,17.377,7.3369,5.9023
18.806,17.651,7.7399,6.2313
19.113,17.818,7.9736,6.3921
18.924,17.586,7.7233,6.1144
19.106,17.714,8.1794,6.3121
19.016,17.697,8.119,6.2782
19.252,17.613,8.358,6.4965
19.043,17.604,8.138,6.2588
18.831,17.324,7.8422,5.9922
18.787,17.188,7.597,5.9059
18.513,16.934,7.37,6.0494
18.229,16.934,6.9953,5.9546
18.362,17.071,7.3783,6.2365
18.54,17.281,7.6317,6.469
18.785,17.355,7.7453,6.7474
18.608,17.237,7.5656,6.3972
18.804,17.36,7.9085,6.541
18.507,17.47,7.7601,6.3774
18.368,17.432,7.3599,6.118
18.18,17.388,6.9382,6.0245
17.826,17.254,6.9383,6.1654
17.681,17.069,6.6175,6.0657
18.019,17.233,7.0502,6.1353
18.238,17.491,7.4268,6.5598
18.51,17.665,7.6759,6.7345
18.806,17.897,7.9084,6.7997
18.575,17.779,7.7784,6.305
18.899,18.071,7.8561,6.4708
19.222,18.207,7.9431,6.649
18.846,18.068,7.69,6.3937
18.721,17.951,7.4227,6.3316
18.581,17.846,7.4176,6.191
18.767,18.169,7.6021,6.3765
19.172,18.303,7.9323,6.394
19.318,18.475,8.1244,6.669
19.573,18.647,8.4196,6.841
19.54,18.464,8.1013,6.6423
19.877,18.6,8.3538,6.884
20.016,18.754,8.4835,7.1338
20.212,18.846,8.6017,7.2466
19.994,18.691,8.2414,6.9233
19.77,18.408,7.8617,6.7937
19.912,18.587,8.1166,6.9302
19.795,18.331,7.7315,6.7515
19.868,18.682,7.9523,6.9464
19.985,18.917,8.0691,7.129
19.676,18.659,7.7277,6.7688
19.738,18.749,7.9674,6.8721
19.95,18.926,8.1826,7.0679
20.267,19.209,8.4345,7.3118
20.054,18.761,8.2757,6.8952
19.809,18.753,7.9918,6.6507
19.979,18.879,8.213,6.8952
20.106,19.213,8.449,6.9004
19.825,18.981,8.1824,6.7555
19.749,19.193,8.594,6.8156
19.567,19.03,8.2234,6.6707
19.378,18.858,8.097,6.5401
19.061,18.546,7.9091,6.4647
19.233,18.701,8.2003,6.6458
19.029,18.359,8.0399,6.4759
18.882,18.073,7.7125,6.3534
19.248,18.459,7.7683,6.5195
19.507,18.517,8.1243,6.795
19.189,18.284,7.739,6.6892
19.551,18.542,7.97,6.945
19.197,18.437,7.8276,6.7233
19.514,18.696,8.1329,6.8981
19.379,18.453,7.9087,6.8862
19.122,18.373,7.5722,6.7853
18.851,18.296,7.5205,6.5544
19.077,18.662,7.788,6.7525
19.446,18.832,8.1005,6.8534
19.237,18.632,7.7808,6.5113
18.935,18.555,7.3839,6.2432
19.083,18.707,7.7735,6.5508
18.843,18.458,7.5363,6.4687
19.005,18.738,7.9283,6.5963
18.838,18.523,7.8023,6.4044
18.79,18.423,7.6388,6.1522
18.43,17.886,7.38,5.9826
18.407,17.623,7.3201,5.9779
18.22,17.442,7.4012,5.7605
18.544,17.559,7.6525,6.0109
18.816,17.674,7.9783,6.2013
18.782,17.412,7.6652,6.0771
19.027,17.768,7.978,6.4457
18.844,17.609,7.7022,6.302
19.173,17.774,8.1517,6.4528
19.068,17.453,7.8869,5.9997
18.776,17.239,7.6741,5.8605
18.428,17.152,7.3066,5.5744
18.241,17.01,7.207,5.6706
18.429,16.973,7.58,6.1179
18.869,17.291,7.8137,6.3255
19.147,17.753,8.0563,6.597
19.329,17.956,8.1392,6.6326
19.249,17.762,7.8146,6.5946
19.512,17.861,8.015,6.6812
19.198,17.661,7.7083,6.4416
18.98,17.35,7.6227,6.3125
18.796,17.327,7.555,6.1051
18.645,17.181,7.4675,6.0167
18.468,17.133,7.2707,5.8104
18.908,17.403,7.5621,6.0126
18.992,17.628,7.8938,6.1976
19.142,17.772,8.3189,6.5285
19.142,17.729,8.0395,6.2615
19.494,17.988,8.2472,6.3676
19.831,18.215,8.3586,6.5615
20.048,18.444,8.7144,6.6108
19.741,17.985,8.2891,6.4069
19.735,17.765,8.0336,6.3668
19.644,17.6,7.703,6.3072
19.753,17.897,7.8106,6.4324
19.782,18.197,8.074,6.581
20.043,18.292,8.3041,6.7431
20.159,18.502,8.3606,6.927
19.945,18.141,8.1849,6.7014
20.114,18.201,8.4533,6.9372
20.176,18.644,8.5448,7.0264
20.035,18.464,8.2225,6.8264
19.836,18.277,8.0027,6.7267
20.032,18.433,8.0909,6.827
20.028,18.669,8.1479,6.9166
19.888,18.494,7.9173,6.7478
19.969,18.638,8.091,6.8905
20.154,18.906,8.2395,7.0804
19.979,18.732,8.118,6.7616
20.132,18.943,8.1875,6.867
20.363,19.254,8.2974,7.0057
20.543,19.464,8.399,6.9899
20.235,19.303,8.0507,6.7817
19.839,19.003,7.8794,6.6199
19.934,19.101,8.2722,6.8016
19.586,18.822,8.2043,6.5455
19.712,19.042,8.2952,6.8424
19.543,18.705,8.1538,6.7053
19.877,18.89,8.3978,6.8503
19.603,18.571,8.1555,6.5446
19.359,18.391,8.0155,6.3525
19.487,18.653,8.2979,6.5047
19.279,18.516,8.065,6.4711
19.027,18.268,7.6727,6.2707
19.163,18.561,7.8099,6.5314
19.369,18.771,8.0858,6.7797
19.119,18.571,7.9501,6.5516
19.308,18.784,8.1847,6.8846
19.184,18.626,7.9105,6.6964
19.087,18.476,7.8187,6.3987
18.778,18.24,7.7656,6.1847
18.557,17.908,7.5041,5.9432
18.375,17.744,7.2403,5.7648
18.267,17.611,7.0892,5.6934
18.355,17.834,7.4387,5.8413
18.276,17.669,7.3613,5.73
18.163,17.156,7.282,5.6614
18.61,17.24,7.6069,6.0024
18.376,16.985,7.4836,5.937
18.704,17.275,7.7571,6.0978
18.418,17.044,7.5353,6.0353
18.184,16.797,7.3072,5.9829
17.912,16.554,7.1486,5.9974
18.18,16.82,7.6096,6.0254
18.429,17.021,7.8136,6.3574
18.845,17.308,8.0987,6.4041
19.223,17.462,8.2645,6.5424
19.393,17.584,8.6877,6.4817
19.317,17.426,8.2841,6.3264
19.431,17.187,7.9614,6.1859
19.56,17.319,8.1196,6.5035
19.284,17.322,7.8079,6.1203
19.026,17.251,7.6665,5.8706
18.934,16.963,7.202,5.6467
18.707,16.795,7.0959,5.3948
19.048,17.109,7.3659,5.6062
19.23,17.244,7.6188,5.8712
18.895,16.873,7.2997,5.579
19.246,17.045,7.6416,5.9089
19.408,17.269,7.8807,6.1192
19.509,17.505,8.075,6.4184
19.781,17.88,8.2696,6.5473
19.646,17.809,7.9279,6.471
19.802,17.876,8.0506,6.722
19.614,17.69,7.6865,6.4169
19.399,17.573,7.3798,6.0514
19.634,17.639,7.6644,6.3262
19.699,18.017,7.7683,6.4159
19.955,18.348,7.9672,6.7414
19.907,18.089,7.898,6.5834
20.019,18.204,8.0659,6.4185
19.72,18.007,7.9896,6.2348
19.315,17.836,7.9679,5.9755
19.849,17.995,8.0142,6.2426
19.894,18.309,8.2464,6.4262
20.053,18.576,8.4426,6.6066
19.761,18.336,8.3331,6.5036
19.648,18.062,7.9978,6.298
19.442,17.816,7.7239,6.1828
19.661,17.913,7.9929,6.5252
19.58,17.722,7.7601,6.2785
19.705,18.123,8.0655,6.5452
19.789,18.23,8.2053,6.7262
19.705,17.948,7.8783,6.6489
19.462,17.636,7.6366,6.5088
19.163,17.503,7.4634,6.3907
19.134,17.902,7.9007,6.643
18.999,17.664,7.8367,6.3885
19.258,17.93,8.1509,6.6089
19.713,18.307,8.3776,6.8247
19.687,18.208,8.1537,6.4712
19.983,18.336,8.3761,6.6615
20.078,18.505,8.5485,6.768
19.728,18.27,8.212,6.6401
19.527,18.088,7.9344,6.4306
19.324,17.995,7.7193,6.0798
19.546,18.101,8.1056,6.3037
19.366,17.501,7.8662,6.1153
19.473,17.681,8.1546,6.3461
19.764,17.869,8.1986,6.4196
19.64,17.608,8.0919,6.2935
19.507,17.543,8.0884,6.1296
19.313,17.377,7.8411,6.1101
19.615,17.578,8.1363,6.2631
19.412,17.336,8.0088,6.1584
19.178,17.102,7.7619,6.0331
19.519,17.285,7.8787,6.2573
19.257,17.089,7.5727,6.147
19.268,17.355,7.9781,6.2359
19.449,17.519,8.055,6.3047
19.27,17.178,7.7856,6.1757
18.837,17.229,7.4645,6.0575
18.597,17.032,7.3509,5.9163
18.832,17.322,7.4277,6.3118
18.701,17.24,7.1345,6.1745
19.002,17.543,7.472,6.3843
19.144,17.732,7.7757,6.5275
18.883,17.634,7.5996,6.4945
18.871,17.435,7.5688,6.3368
19.007,17.676,7.9723,6.3673
18.88,17.524,7.6616,6.1383
18.627,17.457,7.2604,6.0165
18.362,17.252,7.2281,5.9558
18.976,17.504,7.5111,6.1937
18.608,17.369,7.1849,6.0365
18.932,17.665,7.6095,6.1685
19.203,17.871,7.6591,6.3629
18.956,17.738,7.3863,6.2341
18.686,17.517,7.2097,5.9319
18.359,17.226,7.3375,5.9716
18.59,17.332,7.9368,6.2769
18.335,17.143,7.6512,6.1852
18.427,17.289,7.7848,6.2842
18.119,17.14,7.469,6.1399
17.927,16.965,7.487,5.9269
17.961,17.292,7.9164,5.99
18.291,17.56,8.0685,6.1287
18.194,17.424,7.7915,6.0211
18.066,17.243,7.6069,5.8574
17.867,16.882,7.3495,5.7091
18.205,17.12,7.5881,5.829
18.142,16.973,7.4423,5.8709
18.432,17.149,7.6988,6.0487
18.854,17.312,7.9762,6.2838
18.788,17.166,7.8491,6.2617
18.598,17.091,7.7584,6.0169
18.424,16.942,7.5197,5.8196
18.344,16.76,7.3672,5.7729
18.607,16.928,7.759,6.1178
18.399,16.791,7.4392,6.0056
18.621,17.252,7.6608,6.2185
18.483,17.307,7.3957,6.1057
18.808,17.39,7.6136,6.4883
18.887,17.815,7.7844,6.7905
18.781,17.74,7.7396,6.7212
18.745,17.515,7.726,6.5222
18.661,17.402,7.597,6.4359
19.089,17.806,7.6933,6.5641
18.726,17.677,7.4511,6.2392
18.789,17.858,7.7873,6.508
19.047,18.055,7.9737,6.7095
19.274,18.341,8.2665,6.87
19.229,18.229,8.0736,6.6882
18.957,18.084,7.815,6.4243
18.781,17.835,7.5645,6.268
18.594,17.638,7.4015,6.2215
18.472,17.573,7.1292,6.1266
18.555,17.656,7.5443,6.3704
18.496,17.712,7.2651,6.1931
18.834,17.832,7.4139,6.3539
19.045,18.282,7.6928,6.4733
18.884,18.106,7.4914,6.315
18.5,17.845,7.2452,6.0197
18.221,17.541,6.9448,5.9845
18.483,17.811,7.2628,6.2595
18.653,18.128,7.5993,6.5422
18.353,18.002,7.4293,6.339
18.662,18.188,7.7926,6.6047
18.83,18.381,8.1844,6.675
19.004,18.598,8.3263,6.7554
19.26,18.697,8.4705,7.0136
19.039,18.471,8.3117,6.8385
18.955,18.554,8.2021,6.764
18.813,18.239,7.8567,6.6137
18.893,18.54,8.0436,6.857
18.672,18.282,7.7703,6.5378
19.108,18.488,7.8728,6.587
19.297,18.573,8.023,6.7472
19.222,18.208,7.7796,6.4783
19.52,18.511,8.2167,6.6281
19.402,18.26,7.8351,6.5437
19.115,18.119,7.64,6.2815
19.402,18.168,8.0277,6.4392
19.546,18.367,8.2967,6.4878
19.923,18.639,8.6184,6.5773
19.802,18.395,8.4072,6.4944
19.832,18.669,8.5601,6.8063
20.045,19.103,8.678,7.054
19.826,18.763,8.3917,6.8217
19.531,18.551,7.9758,6.5339
19.25,18.289,7.7807,6.266
19.463,18.387,7.9924,6.4959
19.278,18.249,7.706,6.3473
18.972,18.112,7.4529,6.353
18.724,17.82,7.3388,6.143
18.78,18.175,7.712,6.3174
18.662,17.833,7.567,6.0783
18.867,18.019,7.7637,6.3258
19.238,18.069,7.9526,6.4106
19.017,17.726,7.7518,6.1957
18.9,17.498,7.6022,6.2305
18.918,17.767,8.177,6.5196
18.738,17.803,7.9385,6.0824
19.141,18.06,8.1161,6.2524
19.298,18.197,8.4142,6.4668
19.123,17.961,7.9339,6.3957
18.843,17.814,7.8063,6.1066
19.244,18.074,8.0446,6.4388
19.544,18.247,8.1523,6.702
19.365,18.133,7.9463,6.2986
19.026,17.937,7.6996,6.0991
18.692,17.64,7.6066,5.9249
18.811,17.818,7.9362,6.1306
18.712,17.523,7.5483,6.0245
19.04,17.644,7.9299,6.1407
18.895,17.555,7.8084,5.8131
18.714,17.387,7.7962,5.7482
18.629,17.052,7.5902,5.7392
18.979,17.252,7.8218,5.9834
18.746,17.198,7.698,5.9935
19.104,17.492,8.0479,6.223
19.119,17.233,7.7233,5.9852
19.335,17.504,7.905,6.1735
19.081,17.329,7.4501,6.0113
19.276,17.758,7.6431,6.3552
19.435,17.989,8.0293,6.7429
19.126,17.841,7.6632,6.4401
18.954,17.583,7.6191,6.3597
18.801,17.423,7.5068,6.0937
18.825,17.51,7.3633,6.0012
18.919,17.63,7.5941,5.9656
19.084,17.916,7.6442,6.0736
18.73,17.707,7.4031,6.0448
18.469,17.328,7.4632,5.8709
18.241,17.127,7.2667,5.7366
18.206,16.843,7.208,5.652
18.016,16.672,7.0177,5.5351
17.67,16.374,7.127,5.2961
17.604,16.039,6.9142,5.2933
17.987,16.156,7.3192,5.6024
17.934,16.062,7.1796,5.4257
18.336,16.322,7.5358,5.706
18.612,16.577,7.7916,6.0713
18.889,16.973,8.0924,6.202
