H1,H2
18.471,16.636
18.343,17.022
18.243,16.383
18.172,16.973
18.815,17.337
18.163,17.005
18.547,17.097
18.196,16.797
17.419,16.73
18.054,16.609
17.971,16.831
17.956,16.59
17.942,16.795
18.111,16.77
17.751,16.541
18.491,16.766
18.755,17.17
18.611,16.795
18.915,17.05
18.445,16.866
18.607,17.146
19.268,17.655
19.477,17.73
19.498,17.565
18.953,17.514
19.352,17.756
19.143,17.827
18.691,17.529
18.883,17.689
18.823,17.391
19.194,17.718
18.545,17.966
18.732,17.547
18.394,17.199
18.183,17.16
18.59,17.272
18.793,17.342
18.754,16.883
18.915,17.191
18.74,17.312
18.642,17.069
18.924,17.224
18.808,16.834
18.5,16.682
18.271,16.619
18.265,16.746
18.517,16.765
18.918,17.096
19.277,17.792
18.816,17.545
18.867,17.541
19.142,17.312
18.673,17.249
18.067,17.066
18.59,17.544
18.404,17.473
17.955,17.194
17.979,17.87
18.467,17.906
18.543,18.251
18.776,17.923
18.816,18.02
19.119,18.151
19.091,17.764
18.718,17.498
18.509,17.544
18.886,17.688
18.662,17.906
18.743,17.47
18.569,17.312
19.047,17.436
18.649,17.145
18.928,17.497
19.126,17.845
18.563,18.002
18.669,17.536
18.796,18.208
18.861,17.878
18.716,18.013
19.171,18.06
19.103,17.335
19.066,17.952
18.924,17.868
19.481,18.355
19.352,18.033
18.844,17.642
18.687,17.534
18.811,17.644
18.811,17.32
19.066,17.656
18.878,17.589
18.736,17.222
18.686,17.132
18.992,17.403
18.795,17.264
18.811,16.883
18.3,16.626
18.135,16.846
18.138,16.946
18.037,16.943
18.223,17.471
17.948,17.18
17.693,17.033
17.567,17.248
17.158,16.821
17.336,16.998
18.065,17.353
17.829,17.017
17.711,16.642
18.295,16.685
18.357,17.464
18.344,17.438
18.483,17.969
18.387,17.719
19.179,18.124
18.764,17.884
19.291,17.893
19.207,18.065
19.706,18.54
19.323,18.165
19.536,18.789
19.043,18.28
19.503,18.414
19.269,18.149
19.69,18.334
20.012,18.6
19.772,18.677
20.117,18.512
19.647,18.305
19.472,18.173
19.193,17.765
19.407,18.178
19.51,18.097
19.38,17.779
19.408,17.529
19.086,17.06
18.755,17.047
18.523,16.712
18.635,16.9
18.605,17.292
18.876,17.198
18.919,17.22
19.174,17.503
19.639,17.962
19.338,17.886
19.388,17.918
19.707,18.162
19.369,17.523
19.449,18.363
19.468,18.127
19.796,18.263
20.143,18.778
20.469,18.832
20.307,18.352
20.156,18.609
20.179,18.502
19.854,17.833
20.126,18.32
20.214,18.241
19.757,18.066
19.74,17.676
19.928,17.309
19.403,17.074
20,17.24
19.692,17.639
20.171,17.536
20.271,17.857
20.219,17.722
19.95,17.093
19.48,17.137
19.646,17.025
19.334,17.425
19.348,17.219
19.429,16.935
19.182,17.265
19.581,17.676
19.689,18.125
19.446,17.915
19.274,18.107
19.786,18.206
20.058,18.833
19.668,18.625
20.025,18.836
20.125,18.901
20.077,18.526
19.782,18.253
19.325,17.958
19.318,17.372
19.17,17.147
19.145,17.348
19.543,17.594
19.269,17.527
19.183,17.264
19.339,17.728
19.624,17.783
19.512,17.922
19.524,17.408
19.687,18.02
19.356,17.961
19.851,18.183
19.844,18.26
20.333,18.58
19.928,18.956
20.245,18.513
20.245,18.539
19.711,18.168
19.917,18.354
19.725,18.135
19.97,18.555
19.569,18.254
19.972,18.536
19.648,18.567
19.283,18.385
19.147,18.36
19.136,18.851
19.133,18.668
19.722,18.865
19.129,18.848
19.15,18.179
19.105,18.045
18.932,17.977
18.449,17.726
18.188,17.339
18.067,17.326
17.893,16.622
17.618,16.602
18.085,17.047
17.893,17.086
17.606,16.967
18.106,16.814
18.021,17.446
18.309,17.72
18.58,17.627
18.975,18.254
19.313,18.366
19.255,18.338
19.629,18.656
19.723,18.922
20.209,19.032
20.065,19.058
19.903,19.342
20.615,18.837
20.073,18.859
19.916,18.519
19.722,18.637
19.736,18.416
19.233,17.668
19.645,18.116
19.944,18.415
20.21,18.365
20.246,18.527
20.691,18.737
20.722,18.778
20.844,19.05
20.742,18.543
20.714,18.606
20.042,18.38
20.33,18.82
19.879,18.426
19.666,18.338
19.675,18.543
19.164,18.079
19.33,18.227
19.827,18.779
19.507,18.848
19.831,19.096
20.076,19.484
20.353,19.46
19.906,19.706
20.386,19.528
20.771,19.889
20.273,19.35
20.081,19.338
20.464,19.435
20.156,19.378
19.806,19.075
19.76,18.608
19.702,19.077
19.949,19.089
19.791,18.961
19.779,19.117
20.028,19.325
19.847,19.209
19.758,18.711
20.169,18.617
19.749,18.932
19.923,18.979
19.747,18.874
19.715,18.683
19.745,18.637
20.098,18.711
19.917,18.268
20.04,18.885
20.226,18.501
20.302,18.737
20.127,18.955
19.669,18.868
20.438,19.301
20.106,18.787
19.872,18.531
19.518,18.192
19.032,18.453
19.466,18.669
19.148,18.19
19.069,18.646
19.129,18.663
18.745,18.5
18.949,18.296
19.06,18.141
18.979,18.604
19.022,18.459
19.026,18.431
18.771,18.068
19.179,18.045
19.345,18.61
19.107,18.496
19.045,18.275
18.879,17.768
18.849,17.708
18.78,17.382
19.1,17.617
18.613,17.418
19.085,17.686
19.282,17.95
19.011,17.601
19.249,17.549
19.331,17.95
19.138,18.088
19.281,18.447
19.61,17.982
19.311,18.015
19.639,18.193
20.005,18.712
20.134,18.678
19.67,18.191
19.536,17.813
19.499,17.664
19.535,17.665
19.592,17.49
19.261,17.345
19.244,17.401
19.051,17.74
18.839,17.257
19.15,17.381
18.768,17.135
18.645,16.991
19.106,17.206
19.265,17.696
19.075,17.211
19.151,17.721
19.568,18.116
19.379,18.107
19.007,17.942
19.377,18.031
19.458,18.103
19.004,18.027
19.122,17.926
19.074,17.537
18.915,17.788
18.924,17.855
18.874,17.583
18.856,17.501
18.89,17.745
18.699,17.68
18.917,18.11
18.561,17.369
18.853,17.469
18.805,17.291
18.897,16.864
19.154,17.098
18.812,16.965
18.593,17.044
18.76,17.064
18.757,16.761
18.49,16.742
18.448,16.499
18.453,16.257
18.605,16.449
18.553,16.23
18.285,15.747
17.807,15.957
17.76,15.902
17.849,16.524
17.798,16.265
17.761,16.079
17.957,16.429
18.165,16.288
17.687,15.855
18.389,16.508
18.405,16.589
18.653,16.827
18.696,17.04
18.493,16.647
18.82,16.917
19.028,17.156
19.469,17.797
19.706,17.563
19.053,17.263
19.359,17.61
19.416,16.803
19.167,16.753
19.584,17.047
19.348,16.712
19.559,16.913
19.632,16.903
19.486,16.926
19.836,17.371
19.492,17.28
20.024,17.877
20.191,17.873
19.599,17.762
20.119,17.837
20.353,17.924
20.068,17.656
20.378,17.909
19.516,17.664
19.588,17.51
19.495,17.217
19.718,17.724
19.564,17.788
18.94,17.637
18.773,17.529
18.425,17.318
18.606,17.524
18.314,17.102
18.193,17.068
17.978,16.683
18.289,16.753
18.107,16.911
17.756,16.243
18.2,16.412
18.248,16.927
18.498,16.675
18.257,16.401
18.206,16.605
18.674,17.134
18.809,17.291
18.782,17.43
18.672,17.039
19.249,16.923
19.304,16.962
19.186,16.784
18.82,16.768
19.378,16.987
18.969,17.003
19.253,17.079
19.159,16.793
19.473,17.544
18.947,17.218
19.247,17.666
19.464,17.454
19.649,17.557
19.693,18.05
19.419,17.697
19.838,18.164
19.315,17.558
19.36,17.786
19.353,17.655
18.776,17.559
18.566,17.429
18.522,17.101
18.398,17.065
17.934,16.937
17.748,16.816
18.301,17.099
18.161,17.06
18.032,16.83
17.748,16.45
17.834,16.234
17.717,16.182
17.614,16.236
17.124,16.029
17.528,16.42
17.638,16.573
17.977,16.807
18.245,17.151
18.807,17.516
19.081,18.087
19.137,17.344
18.969,17.324
19.273,17.802
19.064,18.461
19.449,18.415
20.203,18.52
20.213,18.878
20.283,19.103
20.026,19.107
19.87,18.886
20.38,19.065
20.362,19.597
20.642,20.049
21.098,19.951
21.029,19.306
20.666,19.617
20.901,19.642
21.07,19.686
20.856,19.494
20.56,19.623
21.036,19.882
20.897,19.704
20.88,19.372
20.263,19.378
20.404,19.384
20.708,19.263
20.736,19.705
20.945,19.394
20.655,19.101
20.464,18.865
20.655,18.874
20.077,18.04
20.266,17.992
19.707,18.174
20.511,18.488
20.25,18.563
20.141,18.097
20.2,18.467
19.855,18.31
20.378,18.454
20.522,18.513
20.828,18.726
20.363,18.465
20.921,18.56
20.581,18.945
20.822,18.956
20.493,18.576
20.563,19.147
20.656,19.227
21.314,19.542
20.93,19.36
20.781,19.041
20.35,18.564
20.027,18.518
20.423,18.407
20.291,18.569
20.025,18.225
19.658,18.237
19.754,18.371
19.955,19.079
19.583,18.345
19.048,17.991
19.64,18.565
19.791,18.876
19.414,18.209
19.996,18.373
20.154,18.575
20.023,18.491
19.886,18.083
20.205,18.572
20.15,18.184
20.134,18.251
20.038,18.313
19.905,18.442
19.802,18.169
20.124,18.275
19.812,18.109
20.002,18.324
19.488,18.431
19.824,18.107
20.092,18.434
19.878,18.417
19.712,18.382
19.367,18.189
19.199,17.623
18.947,17.606
18.762,17.542
18.322,17.332
17.896,16.969
17.937,17.197
17.769,17.104
17.52,16.809
17.631,16.618
17.855,16.995
17.346,16.941
17.98,17.469
17.918,17.008
18.408,17.269
18.47,17.326
18.829,17.675
18.932,17.716
19.517,17.974
19.735,18.667
19.79,18.773
20.07,18.522
20.402,18.688
20.738,19.093
20.323,18.741
20.241,18.224
19.902,18.248
19.844,17.981
19.633,17.883
19.844,17.941
19.969,18.007
20.034,18.485
20.001,18.605
20.147,18.473
20.132,18.694
20.691,18.835
20.539,19.534
20.794,19.771
20.833,18.84
20.987,19.571
20.811,19.873
20.828,20.038
20.894,19.916
20.755,19.569
20.899,19.444
20.851,19.957
20.901,20.039
21.345,20.435
21.311,20.556
21.422,20.521
21.756,20.75
21.817,20.685
21.174,20.121
20.844,19.949
21.358,20.282
21.321,20.263
21.672,20.296
21.362,19.96
20.514,19.889
20.71,19.652
21.063,20.122
20.913,20.194
21.33,19.957
21.55,20.064
21.647,19.906
21.505,19.9
21.635,19.752
21.396,20.265
21.268,19.894
21.02,20.011
20.834,20.496
21.049,20.123
21.155,19.96
20.864,19.838
21.33,19.946
21.226,20.012
20.994,20.055
21.331,20.153
21.46,20.235
21.404,20.164
21.279,19.923
21.026,19.224
20.232,19.499
20.339,19.22
20.386,19.266
20.077,18.671
19.722,18.679
19.719,18.29
19.39,18.452
19.643,18.215
19.536,18.743
19.9,18.996
19.692,18.992
20.281,19.019
20.339,18.837
20.554,18.788
21.105,18.852
21.042,19.325
21.077,19.492
20.573,18.646
20.885,19.048
21.064,19.509
21.008,19.402
20.83,18.908
20.877,19.314
21.117,18.986
21.378,19.248
21.394,19.66
20.953,19.315
20.744,19.077
21.08,19.016
21.036,19.096
20.633,19.14
20.941,19.337
20.373,18.938
20.563,19.238
20.433,19.274
20.331,19.35
20.016,19.191
20.164,19.453
20.291,19.446
20.983,19.454
20.436,18.809
20.815,19.091
20.34,18.723
20.484,19.029
20.09,18.808
20.033,18.707
19.797,18.322
19.712,17.851
19.784,18.397
19.454,17.528
19.468,17.983
19.22,17.425
19.684,18.396
20.022,18.433
19.749,18.24
19.491,17.941
19.358,17.702
19.107,17.402
18.627,17.143
18.947,17.18
19.225,18.046
19.634,17.829
19.203,17.298
19.04,17.194
19.035,16.968
18.742,16.875
18.298,16.73
18.349,16.897
18.256,16.918
18.592,16.668
19.033,17.062
18.83,17.455
19.295,17.6
19.023,17.484
19.396,17.385
19.213,17.668
19.265,17.516
19.385,17.64
19.747,17.871
19.563,18.216
19.938,18.404
19.94,18.036
19.485,17.694
19.335,17.582
19.986,17.732
19.907,17.669
20.129,18.232
19.831,18.181
19.64,17.908
19.725,17.885
20.126,17.747
19.49,17.438
19.56,17.883
19.781,18.313
20.104,18.445
19.659,18.055
20.084,18.378
20.401,18.603
19.736,18.322
19.991,18.392
20.168,18.523
20.1,18.254
20.274,18.266
20.287,18.026
20.063,18.091
19.828,18.121
19.705,18.018
19.563,17.829
19.753,18.208
19.455,17.77
18.997,17.442
19.435,17.866
19.08,17.814
19.122,17.312
19.634,17.388
19.118,17.27
18.849,17.284
19.021,17.325
19.018,17.62
18.978,17.465
18.704,17.138
18.481,16.788
19.089,17.19
18.709,16.936
18.93,17.117
18.574,16.533
18.572,16.881
18.808,17.052
18.806,16.982
18.723,16.696
18.761,16.675
19.213,17.219
19.097,17.167
18.815,17.398
19.262,17.108
19.312,17.881
18.877,17.545
18.859,17.296
18.77,17.452
18.252,17.288
18.893,17.325
18.814,17.43
18.262,17.156
18.418,17.332
18.222,17.097
18.401,17.807
18.357,17.407
18.587,17.488
18.81,17.024
18.829,17.42
18.736,17.329
18.903,17.758
19.24,18.284
19.552,18.501
19.086,18.102
18.652,18.061
18.684,18.374
18.692,18.331
18.668,17.697
18.249,16.975
17.8,17.081
18.292,17.223
17.713,16.829
17.34,16.48
17.393,16.459
17.156,16.486
17.309,16.675
17.757,17.152
17.821,16.66
17.936,17.051
17.75,16.642
17.558,16.621
17.846,16.756
18.514,16.939
18.862,17.144
19.083,17.319
19.396,17.619
19.833,17.935
19.896,18.054
20.051,18.253
20.32,17.67
20.268,18.217
20.12,17.964
20.097,17.389
19.674,17.083
19.88,17.755
20.003,17.657
19.73,17.698
20.011,17.912
20.523,17.938
20.698,18.103
20.804,18.255
21.232,18.25
21.367,18.629
21.583,18.211
21.06,18.113
20.922,18.299
20.968,18.303
20.868,18.198
20.417,18.145
20.292,17.834
19.642,17.833
19.8,18.041
19.969,18.135
20.047,18.514
20.476,18.666
20.294,19.059
20.857,19.189
20.234,19.113
20.445,19.425
20.682,19.479
20.389,19.211
20.238,19.178
20.433,18.953
20.448,18.701
20.827,19.02
20.554,18.823
20.561,18.987
20.638,19.167
20.952,19.303
20.97,19.191
21.353,19.484
21.15,19.135
20.562,18.987
20.482,19.135
20.589,18.885
20.228,18.598
20.082,17.972
19.724,17.973
19.82,18.335
19.403,18.368
19.142,17.852
19.396,18.29
19.836,18.475
20.211,18.9
20.075,19.009
19.859,18.81
19.841,18.873
19.896,18.825
19.534,18.616
19.997,18.232
20.176,18.415
20.389,18.706
20.072,18.455
19.604,18.37
20.233,18.752
19.853,18.183
20.286,18.311
20.157,18.697
20.547,18.855
20.314,18.938
19.893,18.546
20.072,17.994
19.775,18.508
19.815,18.171
19.95,17.63
19.963,18.292
19.468,18.098
19.973,18.311
19.246,18.042
19.271,17.622
18.997,17.665
19.366,17.594
19.482,17.864
19.037,17.953
19.365,18.271
19.367,17.868
19.537,18.175
19.145,17.667
18.757,17.8
19.104,17.538
18.841,17.198
18.357,17.072
18.403,17.052
18.904,17.185
19.051,17.314
19.064,17.082
19.036,17.427
18.571,17.426
18.672,16.768
18.641,17.012
18.679,17.06
18.833,17.05
19.156,17.505
19.116,17.535
18.748,17.214
19.256,17.284
19.897,17.858
19.468,17.361
19.641,17.903
19.345,18.014
18.967,17.774
18.304,17.41
18.818,18.142
18.735,17.459
18.435,17.439
18.276,17.075
18.087,17.406
17.808,17.327
18.355,17.761
17.787,17.583
18.557,17.466
18.48,17.366
18.275,16.925
17.9,16.766
18.362,17.134
18.614,17.287
18.463,17.11
18.267,17.131
18.485,17.514
18.911,17.689
18.597,17.217
18.613,16.992
18.494,17.066
18.447,17.104
18.239,16.931
18.354,16.588
18.417,16.765
18.891,17.225
18.357,16.957
18.759,17.532
18.313,17.126
18.723,17.374
18.587,17.581
18.895,17.779
18.635,16.995
19.334,17.612
19.333,17.707
19.659,17.662
20.001,18.189
20.38,18.359
19.74,18.026
19.918,18.321
19.491,18.246
19.078,17.801
19.201,17.274
18.84,17.147
18.667,16.936
18.54,16.86
18.877,16.507
18.581,16.256
18.814,16.645
18.936,17.181
19.251,17.517
19.382,17.631
19.47,17.532
19.258,17.504
19.014,17.083
19.203,17.342
19.531,17.879
19.744,18.064
19.797,18.106
20.168,18.279
19.903,18.743
20.338,19.205
20.073,18.815
20.443,19.065
20.414,19.265
20.73,19.133
20.332,19.098
20.605,19.081
20.859,18.936
20.499,19.129
20.423,19.08
21.044,19.243
21.154,19.739
21.136,19.765
21.376,19.829
21.732,19.884
21.2,19.666
20.947,19.346
21.217,19.45
21.227,19.854
21.405,19.251
20.8,18.692
21.042,19.332
20.692,19.053
20.042,18.331
20.546,18.814
20.747,18.74
21,19.068
20.797,19.293
21.058,19.203
21.096,18.979
21.182,18.97
20.825,18.71
20.444,18.885
20.583,18.433
20.521,18.676
20.321,18.191
20.036,18.435
20.194,18.521
19.716,18.401
19.804,18.559
20.103,18.35
20.385,18.551
20.444,18.821
20.112,17.941
19.952,17.675
19.522,17.744
19.444,17.342
19.278,17.217
18.862,17.389
18.468,16.41
18.76,17.291
18.463,16.77
18.137,16.482
17.797,16.872
18.218,17.146
18.167,17.718
19.093,17.694
18.421,17.586
18.795,17.957
18.805,18.265
19.042,18.256
18.99,18.522
19.656,18.753
20.169,18.489
19.787,18.295
19.606,18.112
19.787,18.571
19.819,18.784
19.755,18.231
19.919,18.333
20.415,18.541
20.033,18.276
19.34,18.126
19.784,18.38
20.048,18.863
20.43,19.177
20.662,19.445
20.425,19.579
20.589,19.375
20.553,19.167
20.212,19.041
20.299,19.309
20.413,19.167
19.81,18.994
20.206,19.083
19.354,18.613
19.493,18.722
19.156,18.813
19.492,18.805
19.505,19.094
20.202,19.146
20.351,19.108
20.154,19.345
19.854,18.809
19.657,18.748
19.126,18.556
19.273,18.267
19.052,18.392
18.922,18.408
18.737,18.094
18.295,17.333
17.856,17.259
17.886,17.155
18.067,17.253
18.501,17.286
18.915,17.785
18.461,17.694
19.214,17.535
19.184,17.579
19.503,17.995
19.944,18.189
19.917,17.717
19.302,18.036
19.629,18.326
19.559,18.628
20.279,18.915
20.26,19.025
20.41,18.985
20.428,19.121
20.317,19.339
20.274,18.894
19.444,19.171
19.979,19.152
20.081,19.094
20.501,19.262
19.782,19.026
20.165,19.283
20.055,19.086
19.985,19.029
20.135,19.301
20.339,19.524
20.236,19.426
19.829,18.818
19.821,18.982
19.673,18.91
19.756,18.967
19.309,18.575
19.582,18.407
19.75,18.759
19.569,18.65
19.264,18.161
18.991,18.065
19.521,17.67
19.524,18.228
19.43,18.289
19.503,18.046
19.621,18.168
19.075,18.019
18.878,17.861
18.669,17.579
18.678,17.393
18.263,17.268
18.779,17.295
18.374,17.007
18.674,17.318
18.84,17.161
19.164,17.69
19.06,17.629
19.238,17.673
18.996,17.491
18.989,17.056
18.526,17.265
18.762,17.406
18.88,17.557
19.015,17.858
19.244,18.068
18.986,18.029
19.016,17.69
18.875,17.363
19.102,17.542
19.476,17.968
19.38,17.429
19.042,17.475
19.112,17.265
19.129,17.147
19.386,17.357
19.41,17.207
19.308,17.351
19.799,17.518
19.917,17.934
19.469,17.645
20.32,17.897
20.324,17.802
19.913,17.905
19.855,17.806
19.8,17.692
20.303,17.723
20.495,17.831
19.943,17.552
20.334,18.058
19.913,17.73
19.86,17.33
19.954,17.644
20.38,17.942
20.002,18.09
19.845,18.137
19.686,18.382
19.832,17.892
19.558,17.925
19.145,17.731
19.157,17.176
19.112,17.579
19.112,17.159
18.722,16.907
18.505,16.739
18.493,17.083
18.585,17.1
18.923,17.171
18.683,17.165
18.968,17.397
18.691,17.085
18.564,17.249
18.604,17.218
18.714,17.416
19.359,17.953
18.977,17.712
19.011,17.754
19.311,17.77
19.449,17.812
19.555,17.61
19.201,17.471
18.887,17.289
18.808,17.436
18.749,17.206
18.212,17.418
18.533,17.333
18.014,17.572
18.242,17.668
18.501,17.758
18.123,17.446
18.784,18.131
18.189,17.693
18.741,17.882
18.269,17.631
18.905,17.839
19.069,17.904
19.577,18.359
19.529,18.407
20.157,18.641
19.732,18.34
19.744,18.021
19.629,18.217
19.808,18.324
19.675,17.917
19.322,17.74
19.25,17.587
18.637,16.919
18.44,17.036
18.336,16.803
19.052,16.754
18.721,17.361
19.53,17.416
19.549,17.795
19.53,17.499
19.696,17.788
20.269,18.264
19.833,18.127
19.631,17.875
19.826,18.078
20.172,18.092
20.168,18.068
20.525,18.516
20.519,18.259
20.273,18.691
20.459,18.7
20.728,18.996
20.906,19.555
20.889,19.169
20.31,18.9
20.341,18.903
20.108,18.722
20.132,18.768
19.956,18.675
19.926,19.111
19.748,18.738
19.981,19.034
20.287,18.849
20.314,18.599
19.912,18.446
19.958,18.703
20.417,18.708
20.153,18.346
20.918,19.019
20.231,18.669
19.815,18.537
19.244,18.449
19.036,18.369
19.024,17.621
19.083,18.009
18.955,17.879
19.273,18.033
19.419,17.787
19.602,17.809
19.414,17.789
19.844,17.899
19.702,17.548
19.69,17.546
19.257,17.074
