H1,H2,H3,H4
20.13,18.597,8.0736,6.5
20.291,18.756,8.2755,6.6519
20.458,18.919,8.4524,6.7844
20.194,18.664,8.1679,6.5713
20.359,18.826,8.3581,6.7141
20.094,18.571,8.0853,6.51
20.26,18.734,8.2858,6.6606
19.996,18.482,8.0219,6.4634
19.728,18.23,7.7913,6.2918
19.461,17.98,7.5901,6.1427
19.197,17.737,7.415,6.0134
19.376,17.919,7.7006,6.2289
19.571,18.111,7.9496,6.416
19.34,17.889,7.7282,6.2505
19.542,18.086,7.9737,6.4348
19.316,17.868,7.7492,6.2669
19.523,18.07,7.992,6.449
19.302,17.856,7.7652,6.2792
19.076,17.641,7.5674,6.1318
18.851,17.43,7.3952,6.0039
18.628,17.223,7.2455,5.8932
18.41,17.022,7.1155,5.7975
18.637,17.248,7.4403,6.0419
18.879,17.482,7.7227,6.2536
19.129,17.719,7.9689,6.4375
18.946,17.538,7.745,6.2692
19.192,17.772,7.9884,6.451
19.005,17.587,7.762,6.281
18.811,17.4,7.5646,6.1333
18.613,17.212,7.3927,6.0053
18.416,17.027,7.2434,5.8944
18.221,16.846,7.1137,5.7985
18.468,17.09,7.4387,6.0428
18.728,17.34,7.7213,6.2544
18.994,17.591,7.9677,6.4381
19.261,17.841,8.1829,6.598
19.09,17.667,7.932,6.4089
19.343,17.906,8.1517,6.5725
19.595,18.141,8.344,6.7151
19.408,17.953,8.0729,6.5109
19.208,17.758,7.8358,6.3331
19.001,17.56,7.6289,6.1786
19.227,17.78,7.8871,6.3722
19.46,18.003,8.1124,6.5406
19.695,18.225,8.3096,6.6873
19.929,18.443,8.4823,6.8153
19.723,18.237,8.194,6.5983
19.94,18.443,8.381,6.7376
20.156,18.646,8.5449,6.8592
20.369,18.844,8.6888,6.9654
20.142,18.618,8.3751,6.7294
19.901,18.386,8.1001,6.5234
20.088,18.568,8.2988,6.6723
19.844,18.333,8.0333,6.4736
20.03,18.515,8.2403,6.6289
20.22,18.698,8.4216,6.7643
19.977,18.462,8.1409,6.5538
20.161,18.641,8.3344,6.6988
20.349,18.82,8.5041,6.8253
20.538,18.997,8.6529,6.9358
20.288,18.753,8.3436,6.7035
20.029,18.504,8.0726,6.5008
20.2,18.673,8.2747,6.6526
20.377,18.843,8.4517,6.785
20.121,18.596,8.1672,6.5718
20.293,18.764,8.3575,6.7145
20.035,18.515,8.0848,6.5104
19.771,18.266,7.8462,6.3327
19.505,18.018,7.638,6.1782
19.679,18.194,7.895,6.3719
19.43,17.958,7.6805,6.2122
19.18,17.725,7.4936,6.0737
19.371,17.916,7.7691,6.2812
19.575,18.115,8.0094,6.4614
19.35,17.898,7.7804,6.2901
19.557,18.099,8.0193,6.4691
19.335,17.885,7.789,6.2968
19.545,18.088,8.0268,6.475
19.325,17.875,7.7955,6.3018
19.101,17.662,7.5938,6.1514
18.876,17.451,7.4182,6.0209
19.09,17.662,7.7034,6.2354
19.315,17.88,7.9521,6.4216
19.111,17.681,7.7303,6.2555
18.901,17.481,7.537,6.1112
19.127,17.701,7.8069,6.3137
18.925,17.506,7.6038,6.1617
19.156,17.73,7.8651,6.3576
18.958,17.538,7.6545,6.1998
18.756,17.345,7.471,6.0629
18.553,17.154,7.3113,5.9443
18.351,16.966,7.1727,5.8416
18.155,16.785,7.0524,5.7529
18.401,17.029,7.3855,6.0034
18.662,17.28,7.675,6.2202
18.494,17.115,7.4888,6.0806
18.757,17.367,7.765,6.2872
18.59,17.202,7.5672,6.1387
18.852,17.453,7.8332,6.3376
18.683,17.286,7.6267,6.1825
18.507,17.116,7.4468,6.0478
18.327,16.946,7.2903,5.9312
18.148,16.778,7.1544,5.8303
18.407,17.032,7.4741,6.0703
18.678,17.291,7.7521,6.2783
18.954,17.551,7.9946,6.4589
19.228,17.807,8.2064,6.6161
19.064,17.639,7.9525,6.4246
19.322,17.882,8.1697,6.5863
19.143,17.703,7.9204,6.3987
18.953,17.519,7.7027,6.2355
18.757,17.332,7.5129,6.0938
18.559,17.146,7.3478,5.9711
18.362,16.963,7.2043,5.8648
18.604,17.204,7.5175,6.1001
18.859,17.449,7.7899,6.3042
19.12,17.696,8.0276,6.4814
18.945,17.523,7.7962,6.3074
19.197,17.763,8.0331,6.4842
19.451,18.001,8.2401,6.6382
19.702,18.235,8.4214,6.7724
19.512,18.045,8.1407,6.5609
19.31,17.847,7.8951,6.3766
19.099,17.646,7.6806,6.2163
19.321,17.862,7.9322,6.405
19.549,18.081,8.1518,6.5692
19.78,18.299,8.3441,6.7122
20.009,18.513,8.5125,6.837
19.798,18.303,8.2205,6.6172
20.01,18.505,8.4042,6.7541
20.222,18.704,8.5653,6.8736
19.995,18.48,8.2668,6.6492
19.757,18.251,8.0053,6.4535
19.948,18.438,8.2158,6.6114
20.145,18.626,8.4001,6.749
19.906,18.395,8.122,6.5405
20.096,18.579,8.318,6.6872
20.289,18.763,8.4896,6.8152
20.046,18.527,8.2005,6.5982
20.231,18.705,8.3867,6.7375
20.417,18.883,8.5499,6.8591
20.604,19.058,8.6931,6.9654
20.353,18.812,8.3789,6.7293
20.09,18.56,8.1035,6.5233
20.259,18.726,8.3017,6.6722
19.997,18.476,8.0359,6.4735
20.167,18.644,8.2426,6.6288
19.908,18.396,7.9842,6.4357
20.081,18.567,8.1973,6.5959
19.826,18.323,7.9446,6.4071
19.567,18.079,7.7238,6.2428
19.744,18.257,7.9699,6.4281
19.497,18.022,7.7459,6.2611
19.248,17.789,7.5505,6.116
19.439,17.979,7.8187,6.3179
19.641,18.176,8.0527,6.4934
19.414,17.957,7.8182,6.3178
19.619,18.156,8.0523,6.4933
19.395,17.939,7.8178,6.3178
19.166,17.721,7.6132,6.1652
18.936,17.506,7.4351,6.0329
18.709,17.295,7.2801,5.9183
18.487,17.09,7.1456,5.8192
18.273,16.893,7.0289,5.7335
18.503,17.124,7.3652,5.9866
18.314,16.945,7.2194,5.8782
18.127,16.77,7.0929,5.7845
18.381,17.02,7.4207,6.0307
18.212,16.857,7.2676,5.9164
18.479,17.114,7.5725,6.1448
18.318,16.957,7.3996,6.0152
18.153,16.798,7.2493,5.903
17.988,16.641,7.1189,5.8059
18.26,16.906,7.4432,6.0492
18.543,17.176,7.7252,6.26
18.83,17.444,7.9711,6.443
19.115,17.709,8.1859,6.6022
19.395,17.967,8.3739,6.741
19.233,17.798,8.0991,6.5335
19.055,17.621,7.8587,6.3528
19.303,17.857,8.0877,6.5237
19.116,17.673,7.8487,6.3442
18.92,17.485,7.6402,6.1882
18.72,17.296,7.4585,6.0528
18.519,17.109,7.3005,5.9355
18.757,17.343,7.601,6.1614
19.005,17.583,7.8628,6.3573
18.823,17.405,7.6524,6.1996
19.071,17.644,7.9076,6.3905
19.323,17.882,8.1304,6.5565
19.575,18.117,8.3253,6.7012
19.823,18.348,8.496,6.8274
19.629,18.153,8.2061,6.6088
19.858,18.368,8.3916,6.7468
19.649,18.162,8.1145,6.5386
19.428,17.95,7.8722,6.3571
19.638,18.154,8.0995,6.5275
19.853,18.36,8.2982,6.6759
20.069,18.563,8.4723,6.8053
19.847,18.345,8.1853,6.5896
20.05,18.54,8.3734,6.73
19.819,18.314,8.0986,6.5239
19.579,18.086,7.8583,6.3444
19.772,18.275,8.0873,6.5164
19.971,18.468,8.2876,6.6662
20.173,18.66,8.463,6.7968
19.94,18.431,8.1771,6.5822
19.697,18.198,7.9269,6.3951
19.449,17.965,7.7084,6.2324
19.637,18.153,7.9564,6.419
19.399,17.927,7.7341,6.2532
19.596,18.121,7.9788,6.4371
19.801,18.318,8.1927,6.5971
19.574,18.098,7.9405,6.4081
19.341,17.876,7.7202,6.2437
19.106,17.656,7.5282,6.101
19.309,17.857,7.7993,6.3049
19.086,17.646,7.5971,6.154
19.3,17.855,7.8593,6.3509
19.522,18.068,8.0882,6.5221
19.312,17.863,7.8492,6.3428
19.531,18.074,8.0793,6.515
19.755,18.286,8.2806,6.665
19.544,18.077,8.0174,6.4673
19.323,17.865,7.7874,6.2951
19.098,17.652,7.5867,6.1456
19.308,17.859,7.8503,6.3436
19.093,17.652,7.6415,6.1877
19.31,17.865,7.8981,6.3801
19.536,18.08,8.1221,6.5475
19.329,17.877,7.8788,6.3649
19.114,17.672,7.6664,6.2062
18.896,17.466,7.4813,6.0684
19.116,17.682,7.7584,6.2766
18.909,17.485,7.5615,6.1295
18.701,17.288,7.39,6.002
18.93,17.513,7.6789,6.219
18.733,17.325,7.4922,6.0795
18.971,17.557,7.7679,6.2863
19.217,17.791,8.0084,6.4658
19.03,17.606,7.7795,6.2939
18.835,17.418,7.5798,6.1445
18.637,17.23,7.406,6.0149
18.875,17.463,7.6928,6.2302
18.686,17.281,7.5043,6.0893
18.93,17.518,7.7785,6.2947
19.182,17.757,8.0176,6.4732
19,17.577,7.7875,6.3003
18.809,17.392,7.5868,6.1501
19.05,17.626,7.8504,6.3475
18.862,17.443,7.6416,6.191
18.668,17.258,7.4598,6.0553
18.473,17.075,7.3016,5.9377
18.716,17.313,7.602,6.1633
18.533,17.138,7.4253,6.0312
18.784,17.382,7.7096,6.2443
19.043,17.628,7.9575,6.4294
18.868,17.455,7.7351,6.2622
18.685,17.278,7.5411,6.117
18.498,17.1,7.3723,5.9911
18.747,17.343,7.6635,6.2096
18.568,17.171,7.4788,6.0714
18.822,17.416,7.7563,6.2792
18.647,17.245,7.5596,6.1317
18.466,17.073,7.3884,6.0039
18.72,17.32,7.6775,6.2207
18.982,17.569,7.9295,6.4088
18.811,17.399,7.7106,6.2443
18.631,17.226,7.5198,6.1015
18.447,17.051,7.3538,5.9777
18.699,17.297,7.6474,6.1979
18.523,17.128,7.4648,6.0613
18.781,17.376,7.744,6.2704
19.044,17.626,7.9875,6.4521
18.873,17.456,7.7613,6.2819
18.693,17.282,7.564,6.1341
18.508,17.106,7.3922,6.0059
18.321,16.931,7.2429,5.895
18.573,17.179,7.5509,6.1263
18.399,17.012,7.3809,5.9991
18.66,17.264,7.671,6.2165
18.491,17.101,7.4853,6.0774
18.754,17.354,7.7619,6.2844
19.023,17.608,8.0031,6.4642
18.856,17.441,7.7749,6.2925
18.679,17.269,7.5758,6.1433
18.497,17.096,7.4025,6.0139
18.749,17.342,7.6898,6.2293
18.574,17.172,7.5017,6.0885
18.83,17.42,7.7762,6.294
19.092,17.668,8.0156,6.4726
19.354,17.914,8.2248,6.628
19.178,17.738,7.9686,6.435
18.991,17.554,7.7448,6.2671
18.796,17.368,7.5496,6.1213
18.598,17.182,7.3797,5.9948
18.4,16.999,7.232,5.8853
18.642,17.238,7.5415,6.1179
18.46,17.064,7.3726,5.9919
18.713,17.311,7.6638,6.2103
18.974,17.56,7.9175,6.3998
18.802,17.39,7.7002,6.2365
18.622,17.216,7.5107,6.0947
18.438,17.042,7.3459,5.9718
18.69,17.288,7.6405,6.1928
18.95,17.537,7.8972,6.3846
18.778,17.367,7.6825,6.2233
19.034,17.612,7.9338,6.4111
19.293,17.856,8.1533,6.5745
19.551,18.096,8.3453,6.7168
19.804,18.33,8.5136,6.841
19.614,18.139,8.2215,6.6208
19.411,17.939,7.9657,6.4287
19.198,17.735,7.7422,6.2616
19.417,17.949,7.9859,6.4444
19.206,17.746,7.7599,6.2753
19.426,17.96,8.0014,6.4563
19.651,18.176,8.2124,6.6138
19.443,17.972,7.9577,6.4227
19.661,18.182,8.1742,6.5845
19.447,17.974,7.9244,6.3972
19.225,17.763,7.7062,6.2342
19.437,17.97,7.9545,6.4206
19.656,18.18,8.1714,6.5827
19.877,18.39,8.3612,6.724
19.662,18.179,8.0879,6.5187
19.874,18.381,8.2881,6.6682
20.086,18.581,8.4635,6.7986
19.861,18.36,8.1775,6.5837
19.626,18.135,7.9273,6.3964
19.386,17.908,7.7087,6.2336
19.581,18.101,7.9567,6.42
19.349,17.88,7.7343,6.2541
19.115,17.661,7.5405,6.11
18.882,17.444,7.3718,5.985
19.089,17.652,7.6631,6.2043
18.874,17.448,7.4784,6.0668
19.095,17.666,7.7559,6.2752
19.326,17.888,7.9979,6.4562
19.126,17.692,7.7703,6.2855
18.92,17.495,7.5718,6.1372
19.148,17.717,7.8373,6.3364
18.948,17.523,7.6302,6.1814
19.179,17.748,7.8882,6.3747
19.418,17.974,8.1134,6.5428
19.222,17.781,7.8713,6.3608
19.018,17.584,7.6598,6.2026
19.246,17.805,7.914,6.3931
19.48,18.028,8.136,6.5588
19.28,17.832,7.891,6.3748
19.072,17.632,7.677,6.2148
18.86,17.431,7.4906,6.0758
19.085,17.652,7.7665,6.2831
18.882,17.458,7.5685,6.1351
19.114,17.683,7.8344,6.3345
18.917,17.493,7.6277,6.1798
18.715,17.302,7.4476,6.0455
18.514,17.113,7.291,5.9292
18.751,17.346,7.5928,6.1559
18.563,17.167,7.4173,6.0249
18.81,17.407,7.7027,6.2388
18.629,17.232,7.5129,6.0967
18.881,17.474,7.786,6.3012
18.703,17.301,7.5855,6.1508
18.955,17.543,7.8492,6.3482
19.213,17.786,8.0793,6.5197
19.035,17.609,7.8415,6.3407
18.847,17.427,7.6338,6.1852
18.654,17.243,7.453,6.0502
18.459,17.06,7.2957,5.9333
18.703,17.299,7.5969,6.1594
18.957,17.543,7.8591,6.3556
18.779,17.369,7.6493,6.1981
18.595,17.193,7.4664,6.0614
18.409,17.017,7.3074,5.943
18.223,16.843,7.1692,5.8405
18.04,16.674,7.0494,5.7519
17.861,16.51,6.9456,5.6755
17.69,16.353,6.8558,5.6096
17.962,16.622,7.2151,5.8796
17.813,16.48,7.0892,5.7857
18.101,16.759,7.4175,6.0317
18.398,17.041,7.7028,6.2448
18.698,17.321,7.9515,6.4298
18.559,17.178,7.7299,6.2625
18.845,17.447,7.9752,6.4452
18.693,17.294,7.7505,6.276
18.967,17.552,7.9931,6.4569
19.24,17.808,8.2052,6.6143
19.509,18.058,8.3908,6.7516
19.772,18.3,8.5535,6.8714
20.026,18.532,8.6963,6.9761
20.269,18.755,8.8218,7.0677
20.067,18.55,8.4919,6.8188
19.848,18.335,8.2025,6.6014
19.617,18.114,7.9491,6.4118
19.817,18.309,8.1666,6.5751
20.021,18.505,8.357,6.7174
19.791,18.282,8.0843,6.5129
19.552,18.055,7.8458,6.3348
19.31,17.828,7.6376,6.18
19.068,17.604,7.4563,6.0457
19.266,17.804,7.7366,6.257
19.477,18.01,7.981,6.4404
19.695,18.219,8.1946,6.5999
19.915,18.427,8.3815,6.739
20.134,18.631,8.5454,6.8604
19.914,18.413,8.2493,6.6377
20.118,18.607,8.4295,6.772
20.321,18.798,8.5874,6.8892
20.087,18.568,8.2862,6.6628
20.277,18.75,8.4618,6.7939
20.032,18.512,8.176,6.5796
20.215,18.689,8.3653,6.7213
20.401,18.867,8.5311,6.845
20.587,19.042,8.6767,6.953
20.335,18.796,8.3645,6.7185
20.509,18.963,8.5304,6.8425
20.684,19.129,8.6761,6.9509
20.858,19.292,8.804,7.0456
21.028,19.451,8.9165,7.1286
20.759,19.187,8.5751,6.8721
20.478,18.917,8.2754,6.6479
20.626,19.064,8.4523,6.7808
20.345,18.794,8.1678,6.5682
20.058,18.525,7.9187,6.383
19.772,18.259,7.7013,6.2219
19.489,17.998,7.5117,6.082
19.649,18.163,7.7849,6.2884
19.825,18.338,8.0232,6.4677
19.576,18.101,7.7924,6.2955
19.325,17.864,7.5911,6.1459
19.512,18.051,7.8541,6.3439
19.711,18.244,8.0836,6.516
19.916,18.439,8.2843,6.6658
19.688,18.216,8.0207,6.468
19.889,18.408,8.2293,6.624
19.657,18.183,7.9725,6.4315
19.419,17.956,7.7482,6.2641
19.615,18.148,7.9911,6.4465
19.82,18.344,8.2034,6.6053
20.028,18.541,8.3892,6.7437
19.801,18.317,8.1125,6.5359
20,18.508,8.3096,6.6832
19.766,18.28,8.0428,6.4831
19.961,18.468,8.2486,6.6371
19.724,18.238,7.9895,6.443
19.917,18.425,8.202,6.6022
20.115,18.614,8.388,6.741
19.879,18.383,8.1114,6.5335
19.634,18.149,7.8695,6.3528
19.386,17.915,7.6583,6.1956
19.575,18.103,7.9127,6.3871
19.338,17.878,7.696,6.2254
19.537,18.073,7.9456,6.4129
19.744,18.272,8.1636,6.5761
19.52,18.054,7.9151,6.3898
19.289,17.834,7.698,6.2278
19.057,17.616,7.5089,6.0872
18.826,17.401,7.3443,5.9653
18.6,17.192,7.2013,5.8598
18.38,16.99,7.0772,5.7686
18.605,17.215,7.407,6.0169
18.41,17.031,7.2558,5.9045
18.653,17.269,7.5622,6.1345
18.909,17.513,7.8289,6.334
18.733,17.339,7.6229,6.1793
18.551,17.164,7.4434,6.0451
18.366,16.988,7.2874,5.9289
18.618,17.234,7.5897,6.1556
18.445,17.066,7.4145,6.0246
18.704,17.316,7.7003,6.2386
18.97,17.568,7.9493,6.4244
19.238,17.818,8.1669,6.5861
19.503,18.063,8.3572,6.7269
19.762,18.302,8.5241,6.8499
19.579,18.114,8.2306,6.6285
19.38,17.918,7.9737,6.4354
19.171,17.717,7.7492,6.2674
19.394,17.933,7.992,6.4495
19.186,17.732,7.7652,6.2797
19.409,17.949,8.006,6.4601
19.637,18.166,8.2164,6.6171
19.43,17.963,7.9613,6.4256
19.214,17.756,7.7384,6.2589
18.995,17.549,7.544,6.1141
19.211,17.763,7.8131,6.3163
19.437,17.98,8.0478,6.492
19.667,18.198,8.253,6.6449
19.897,18.414,8.4327,6.7782
19.689,18.207,8.1505,6.566
19.904,18.412,8.3429,6.7094
20.12,18.614,8.5115,6.8346
19.897,18.395,8.2196,6.6151
19.664,18.17,7.9641,6.4238
19.424,17.943,7.7408,6.2573
19.619,18.135,7.9847,6.4407
19.386,17.914,7.7588,6.272
19.587,18.111,8.0004,6.4535
19.796,18.312,8.2116,6.6114
19.572,18.094,7.957,6.4205
19.777,18.292,8.1736,6.5827
19.986,18.491,8.3631,6.724
20.195,18.688,8.5292,6.8473
19.967,18.463,8.2352,6.6262
19.728,18.232,7.9777,6.4335
19.919,18.419,8.1916,6.5939
19.68,18.189,7.9396,6.4053
19.872,18.376,8.1584,6.5695
20.069,18.565,8.3498,6.7124
19.833,18.335,8.078,6.5086
19.589,18.103,7.8403,6.3311
19.342,17.871,7.6328,6.1768
19.533,18.061,7.8905,6.3707
19.298,17.838,7.6766,6.2112
19.062,17.617,7.4902,6.0728
19.265,17.818,7.7662,6.2804
19.479,18.026,8.0068,6.4607
19.264,17.818,7.7781,6.2895
19.48,18.027,8.0173,6.4686
19.266,17.819,7.7873,6.2963
19.047,17.611,7.5866,6.1466
18.827,17.404,7.4119,6.0168
19.045,17.619,7.698,6.2318
18.839,17.422,7.5088,6.0907
19.068,17.646,7.7824,6.2959
19.305,17.872,8.021,6.4742
19.11,17.681,7.7905,6.3012
18.908,17.486,7.5894,6.1508
19.139,17.711,7.8526,6.3482
18.941,17.519,7.6436,6.1916
19.176,17.745,7.8999,6.3836
18.98,17.555,7.6848,6.2224
18.779,17.363,7.4973,6.0825
18.576,17.173,7.3342,5.9612
18.812,17.404,7.6304,6.1837
19.058,17.641,7.8884,6.3767
18.874,17.46,7.6748,6.2164
18.683,17.277,7.4886,6.0773
18.489,17.094,7.3266,5.9567
18.733,17.333,7.6238,6.1798
18.551,17.158,7.4442,6.0455
18.803,17.401,7.7261,6.2567
18.626,17.229,7.5333,6.1123
18.444,17.056,7.3656,5.987
18.262,16.884,7.2197,5.8786
18.081,16.716,7.0932,5.7848
18.34,16.97,7.421,6.031
18.612,17.231,7.7059,6.2441
18.453,17.074,7.5157,6.1013
18.724,17.333,7.7884,6.3052
18.563,17.174,7.5876,6.1543
18.831,17.429,7.851,6.3512
19.101,17.684,8.0809,6.5223
18.935,17.517,7.8429,6.343
18.758,17.344,7.6351,6.1872
18.575,17.169,7.4541,6.0519
18.389,16.994,7.2966,5.9347
18.64,17.24,7.5977,6.1607
18.901,17.49,7.8598,6.3568
19.165,17.739,8.0886,6.5272
18.993,17.567,7.8496,6.3472
19.247,17.808,8.0797,6.5189
19.065,17.628,7.8418,6.34
18.874,17.444,7.6341,6.1846
18.678,17.258,7.4532,6.0497
18.481,17.074,7.2959,5.9328
18.722,17.312,7.5971,6.159
18.538,17.136,7.421,6.0275
18.788,17.38,7.7059,6.2412
19.046,17.626,7.9542,6.4266
19.306,17.87,8.1711,6.588
19.129,17.693,7.9217,6.4002
19.377,17.928,8.1427,6.565
19.624,18.16,8.3361,6.7085
19.433,17.969,8.0659,6.5052
19.23,17.772,7.8298,6.3281
19.02,17.572,7.6236,6.1742
19.243,17.79,7.8825,6.3685
19.474,18.012,8.1084,6.5373
19.707,18.232,8.3061,6.6845
19.504,18.031,8.0397,6.4842
19.29,17.825,7.8068,6.3099
19.071,17.618,7.6037,6.1584
19.286,17.83,7.865,6.3547
19.51,18.046,8.0932,6.5254
19.302,17.844,7.8536,6.3457
19.087,17.639,7.6444,6.1895
19.306,17.853,7.9006,6.3817
19.097,17.652,7.6854,6.2208
19.319,17.868,7.9364,6.4089
19.548,18.087,8.1555,6.5726
19.344,17.887,7.908,6.3867
19.567,18.101,8.1308,6.5533
19.793,18.315,8.3256,6.6983
19.583,18.107,8.0568,6.4963
19.798,18.314,8.2609,6.6487
20.016,18.518,8.4396,6.7815
19.796,18.302,8.1566,6.5688
20.001,18.498,8.3482,6.7119
19.771,18.274,8.0766,6.5081
19.97,18.466,8.2782,6.659
19.735,18.239,8.0153,6.462
19.494,18.01,7.7856,6.2906
19.251,17.782,7.5851,6.1416
19.445,17.976,7.8489,6.3402
19.215,17.758,7.6403,6.1847
18.983,17.541,7.4586,6.0498
19.19,17.747,7.7387,6.2604
18.973,17.541,7.5443,6.1155
18.756,17.338,7.375,5.9898
18.977,17.556,7.6659,6.2084
18.774,17.363,7.4809,6.0704
18.57,17.171,7.3199,5.9507
18.368,16.983,7.1802,5.8472
18.171,16.8,7.0589,5.7577
17.979,16.624,6.9538,5.6805
18.232,16.875,7.3,5.9408
18.501,17.134,7.6007,6.166
18.341,16.977,7.4241,6.0335
18.177,16.819,7.2706,5.9188
18.448,17.08,7.5751,6.147
18.29,16.926,7.4018,6.0171
18.129,16.771,7.2512,5.9046
18.403,17.036,7.5582,6.1346
18.248,16.885,7.3872,6.0064
18.09,16.732,7.2385,5.8953
18.366,16.999,7.5472,6.1266
18.65,17.269,7.8158,6.3271
18.936,17.537,8.0502,6.5014
19.219,17.799,8.2551,6.6531
19.061,17.637,7.9951,6.4569
19.325,17.884,8.2069,6.6143
19.15,17.709,7.9529,6.4231
19.399,17.945,8.17,6.5849
19.212,17.76,7.9207,6.3975
19.015,17.57,7.703,6.2345
19.248,17.796,7.9517,6.4208
19.051,17.605,7.73,6.2548
18.848,17.413,7.5367,6.1106
19.079,17.639,7.8067,6.3132
18.882,17.45,7.6035,6.1613
19.118,17.68,7.8649,6.3572
19.36,17.91,8.0931,6.5276
19.603,18.14,8.2926,6.6759
19.409,17.947,8.028,6.4768
19.204,17.748,7.7966,6.3034
18.993,17.547,7.5947,6.1528
18.779,17.348,7.4189,6.0221
18.567,17.151,7.2661,5.9089
18.795,17.378,7.5712,6.1384
18.6,17.193,7.3984,6.0096
18.405,17.01,7.2483,5.8982
18.648,17.25,7.5557,6.129
18.467,17.077,7.385,6.0015
18.284,16.905,7.2366,5.8912
18.103,16.736,7.1078,5.7957
18.361,16.99,7.4336,6.0404
18.632,17.25,7.7169,6.2523
18.473,17.092,7.5253,6.1084
18.743,17.35,7.7968,6.3113
19.016,17.608,8.0335,6.4876
19.289,17.861,8.2405,6.6411
19.557,18.109,8.4218,6.775
19.383,17.931,8.141,6.5631
19.194,17.745,7.8953,6.3785
19.432,17.972,8.1197,6.5461
19.235,17.779,7.8767,6.3637
19.03,17.583,7.6646,6.2051
19.257,17.805,7.9182,6.3953
19.491,18.028,8.1396,6.5607
19.29,17.832,7.8941,6.3764
19.518,18.05,8.1186,6.5443
19.312,17.85,7.8758,6.3621
19.099,17.646,7.6638,6.2038
19.318,17.862,7.9175,6.3941
19.545,18.079,8.139,6.5597
19.775,18.296,8.3328,6.7039
19.567,18.091,8.0631,6.5012
19.785,18.299,8.2664,6.6529
19.569,18.088,8.005,6.4567
19.344,17.873,7.7765,6.286
19.552,18.076,8.0159,6.4656
19.33,17.864,7.786,6.2937
19.54,18.069,8.0242,6.4723
19.321,17.858,7.7933,6.2995
19.096,17.646,7.5919,6.1494
18.872,17.436,7.4165,6.0192
19.086,17.648,7.7019,6.2339
18.875,17.449,7.5123,6.0925
19.101,17.67,7.7854,6.2975
19.335,17.894,8.0236,6.4756
19.137,17.7,7.7928,6.3024
18.932,17.504,7.5914,6.1519
18.725,17.309,7.4161,6.0213
18.955,17.534,7.7016,6.2358
18.758,17.346,7.512,6.0941
18.56,17.159,7.347,5.9713
18.362,16.975,7.2036,5.865
18.168,16.795,7.0792,5.7731
18.416,17.041,7.4088,6.0208
18.678,17.293,7.6953,6.2353
18.511,17.129,7.5065,6.0937
18.339,16.963,7.3422,5.9709
18.164,16.798,7.1995,5.8647
18.428,17.055,7.5132,6.1
18.265,16.898,7.3481,5.9764
18.536,17.158,7.6424,6.1968
18.813,17.421,7.8989,6.3881
18.656,17.263,7.6839,6.2263
18.49,17.101,7.4966,6.0859
18.754,17.355,7.7717,6.2918
19.024,17.61,8.0117,6.4706
19.293,17.862,8.2214,6.6263
19.123,17.69,7.9656,6.4336
19.377,17.929,8.1811,6.594
19.193,17.747,7.9304,6.4054
19.435,17.977,8.1503,6.5695
19.677,18.205,8.3427,6.7125
19.481,18.01,8.0718,6.5086
19.274,17.809,7.8349,6.3311
19.06,17.606,7.6281,6.1768
19.279,17.821,7.8864,6.3707
19.071,17.622,7.673,6.2112
19.295,17.84,7.9255,6.4006
19.089,17.643,7.7072,6.2372
19.315,17.862,7.9553,6.4232
19.547,18.084,8.1721,6.585
19.345,17.885,7.9225,6.3976
19.134,17.683,7.7046,6.2345
18.919,17.48,7.5146,6.093
18.703,17.279,7.3492,5.9703
18.927,17.501,7.6434,6.1916
18.727,17.311,7.4613,6.0557
18.962,17.54,7.741,6.2656
19.205,17.774,7.9849,6.4479
19.017,17.589,7.759,6.2783
18.821,17.4,7.562,6.131
18.622,17.212,7.3904,6.0032
18.423,17.027,7.2414,5.8926
18.227,16.846,7.112,5.7969
18.473,17.089,7.4372,6.0415
18.296,16.921,7.282,5.9257
18.555,17.173,7.585,6.1529
18.824,17.428,7.8487,6.3499
19.095,17.683,8.079,6.5212
18.929,17.516,7.8411,6.3421
18.753,17.343,7.6336,6.1863
18.57,17.168,7.4527,6.0512
18.82,17.411,7.7335,6.2617
18.642,17.239,7.5398,6.1166
18.896,17.483,7.8094,6.3184
19.155,17.728,8.0446,6.4938
19.414,17.971,8.2502,6.6465
19.67,18.209,8.4302,6.7796
19.485,18.022,8.1484,6.5672
19.286,17.827,7.9018,6.3821
19.079,17.628,7.6865,6.2211
19.304,17.847,7.9373,6.4092
19.535,18.068,8.1563,6.5728
19.332,17.87,7.9087,6.3869
19.556,18.086,8.1314,6.5534
19.783,18.301,8.3262,6.6985
19.574,18.095,8.0573,6.4964
19.355,17.884,7.8222,6.3205
19.131,17.672,7.617,6.1676
19.342,17.88,7.8767,6.3627
19.561,18.092,8.1034,6.5324
19.785,18.304,8.3017,6.6801
19.573,18.096,8.0358,6.4804
19.787,18.301,8.2425,6.6348
20.003,18.505,8.4235,6.7695
19.782,18.288,8.1425,6.5583
19.987,18.485,8.3359,6.7027
19.758,18.261,8.0658,6.5001
19.521,18.035,7.8297,6.3237
19.716,18.227,8.0623,6.4984
19.482,18.004,7.8266,6.3222
19.681,18.199,8.0596,6.4971
19.887,18.396,8.2633,6.6494
19.66,18.175,8.0023,6.4536
19.861,18.369,8.2132,6.6115
20.066,18.564,8.3978,6.7491
19.836,18.339,8.12,6.5406
19.597,18.11,7.877,6.3589
19.789,18.299,8.1036,6.529
